ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF millions),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.99,90,688777.7778, Gordonka utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   176E   276E   44   45    Éjszakai   908   ,47.50514,19.17714,47.50514,19.17714,1163,16,5.804043085,9.546282171,7.020648899,9.034960107,11.46461836,9.307457362,8.764687575,8.557604037,8.405468731,8.620669408,8.620669408,9.502065217,3.965687105,8.125440144,3.15389857,9.594136272,9.199084061,8.26922849,8.473775806,8.273415253,11.21729589,8.85271468,4.927854136,14.02619271,7.364573485,11.19483092,8.497686077,8.467717834,11.55731375,22,24,1,5,14,1,0,9,2,2,4,2,1,62,0,2,40
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,150,593333.3333, Rákospalota,-1,-1,1,garden view,1,0,0,-1,available,1,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,2,-1,gáz (cirko),1,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.562843,19.137367,47.562843,19.137367,1152,15,0.405737481,9.83461806,7.926396822,8.285435551,10.87798502,16.28980053,7.669277799,8.922290007,9.216355461,9.587136949,9.587136949,10.91818254,6.15733097,9.192606297,6.278741574,9.554210144,10.38989094,10.23373877,8.595170073,8.102950331,6.265789203,9.972019991,5.144890944,12.11589784,9.816490269,8.359615858,9.552262711,9.890327255,11.4730739,22,11,0,6,10,1,2,8,2,1,1,2,1,45,0,5,81
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,160,281250, Heltai Gáspár utca,-1,-1,1,street view,0,0,1,-1,-1,-1,4 room,4,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,yes,separate,1,0,-1,-1,-1,loft conversion possible,1, Busz   176E   276E   46    Éjszakai   968   998   ,47.49012,19.24603,47.49012,19.24603,1172,17,2.502795714,14.69251819,12.24927613,14.38248875,16.68151609,5.747516339,13.2751302,13.75930022,13.52349159,13.68078674,13.68078674,14.34568807,9.344961466,13.20773246,8.521008938,14.80418343,14.14255818,13.06369482,13.72643991,13.58458055,16.50228078,13.84991213,10.36594082,19.3705874,12.1064283,16.63243851,13.54663086,13.41640565,16.66583313,25,42,2,11,28,2,8,13,2,2,2,6,2,82,0,9,63
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,250,516000, Péterhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.448563,19.011225,47.448563,19.011225,1112,11,0.046864313,6.10281382,8.018961625,7.816227819,5.960811578,18.16136723,4.960215764,6.937842425,6.640234947,6.273815139,6.273815139,4.965299475,10.78953102,6.699682927,11.32060163,6.467827515,5.473910253,5.916210819,7.279595634,7.786719754,13.0295556,5.895294053,11.05683669,7.721526696,6.690945499,9.67785717,6.321025199,6.048632824,5.087477239,20,19,0,3,11,0,5,7,0,0,0,9,7,73,0,4,134
34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,135,555555.5556, Rákosszentmihály,-1,-1,1,street view,0,0,1,-1,available,1,4 room,4,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,loft conversion,1,-1,47.527313,19.170956,47.527313,19.170956,1162,16,4.350261615,9.658767569,7.148855958,8.71681669,11.3616666,11.6034385,9.000587203,8.624681482,8.635216526,8.929201875,8.929201875,10.046006,4.085854712,8.433647684,3.552858671,9.585383416,9.63659916,8.950800737,8.438733369,8.106268532,9.604167267,9.23867048,4.307492883,13.55195562,8.178217696,10.28090608,8.831523911,8.945832728,11.64259589,24,21,2,4,13,0,0,11,0,2,0,5,1,45,0,2,47
35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,128,773437.5, Hajlékos utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   219   ,47.58286,19.02871,47.58286,19.02871,1031,3,2.668603956,9.741152425,9.958608701,8.207291606,9.063144985,23.22158175,0.457094458,9.575994107,10.13370437,10.41315931,10.41315931,11.42885045,10.98804465,10.39771341,11.66918721,9.27718255,10.95246071,11.70392491,9.242811426,8.854165645,2.977759017,10.71176266,9.59360861,7.880891696,12.0116154,5.429992211,10.49587887,11.00368657,9.946634643,18,9,3,2,5,1,2,6,0,0,2,8,2,24,0,4,94
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9,120,749166.6667, Ürömfű utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 room,4,0,newly built,1,0,0,0,0,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.58305,19.01094,47.58305,19.01094,1037,3,1.467649705,10.07371706,10.60074932,8.670861473,9.136932556,24.21818877,0.81702093,10.04140339,10.60145359,10.84905792,10.84905792,11.75779463,11.91857412,10.89240123,12.63442475,9.613220052,11.31527487,12.16675336,9.732525106,9.391814736,3.971567274,11.11625452,10.55297949,7.528866875,12.5652798,5.712292927,10.94483969,11.44912933,10.01230472,5,9,1,1,3,0,0,2,0,0,1,2,1,11,0,4,33
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9,134,618656.7164, Jeles utca 123,-1,-1,1,panoramic,0,1,0,-1,available,1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.581566,19.010614,47.581566,19.010614,1037,3,1.376265174,9.923640434,10.47263144,8.529958917,8.97581807,24.12767419,0.886476236,9.899663366,10.45955737,10.70488296,10.70488296,11.60680455,11.82163061,10.75225384,12.5420256,9.463583183,11.16636248,12.02379568,9.592700411,9.255819892,3.897669009,10.96993998,10.46093254,7.362276973,12.42877524,5.563349646,10.80148577,11.305305,9.850649574,5,9,1,1,1,0,0,1,0,0,1,2,1,11,0,4,31
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,250,952000, II/A kerület – Remetekertváros,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.551865,18.95662,47.551865,18.95662,1028,2,3.688859061,9.368845822,11.07867076,8.780555237,7.586514805,25.53410222,5.700694828,9.880754313,10.35609616,10.43407942,10.43407942,10.77339882,13.51133324,10.71282037,14.32896799,9.010681397,10.53108714,11.6815923,9.726654204,9.644618181,7.386383063,10.53194614,12.42604388,4.695159274,12.41501902,6.160432591,10.56886931,10.98554335,8.245236663,30,28,0,5,24,1,6,16,0,0,4,3,1,42,0,5,220
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,104,591346.1538, Árpádföld,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.53294,19.199081,47.53294,19.199081,1162,16,6.008758119,11.85629848,9.337836405,10.91247803,13.56302488,11.22541491,11.20332958,10.82262155,10.82139085,11.10828852,11.10828852,12.19628665,6.23990746,10.61059188,5.632827495,11.78714194,11.80197501,11.06798834,10.64013011,10.30843676,11.37250299,11.40949468,6.505648371,15.71575258,10.2575256,12.36420405,11.00720823,11.10165801,13.84345969,6,0,0,0,2,0,0,4,0,0,0,1,0,17,0,0,26
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,165,423636.3636, Árpádföld,-1,-1,1,garden view,1,0,0,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.53294,19.199081,47.53294,19.199081,1162,16,6.008758119,11.85629848,9.337836405,10.91247803,13.56302488,11.22541491,11.20332958,10.82262155,10.82139085,11.10828852,11.10828852,12.19628665,6.23990746,10.61059188,5.632827495,11.78714194,11.80197501,11.06798834,10.64013011,10.30843676,11.37250299,11.40949468,6.505648371,15.71575258,10.2575256,12.36420405,11.00720823,11.10165801,13.84345969,6,0,0,0,2,0,0,4,0,0,0,1,0,17,0,0,26
41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9,109,411926.6055, Cinkota,-1,-1,1,garden view,1,0,0,-1,available,1,3 + 1 half room,3,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.522003,19.231058,47.522003,19.231058,1164,16,6.193535766,13.83939095,11.29159378,13.10511233,15.67310488,9.409608314,13.17497826,12.82229753,12.73329233,12.97757694,12.97757694,13.92724669,8.147093895,12.47754919,7.405843522,13.83472804,13.59805571,12.71208102,12.69099575,12.42133784,14.02938618,13.23518668,8.729657533,18.02394584,11.81918921,14.82755448,12.86157021,12.87176542,15.85307799,2,8,0,1,0,0,1,4,1,0,0,2,0,8,0,0,21
42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9,105,380000, Cinkota,-1,-1,1,garden view,1,0,0,-1,available,1,4 room,4,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.522003,19.231058,47.522003,19.231058,1164,16,6.193535766,13.83939095,11.29159378,13.10511233,15.67310488,9.409608314,13.17497826,12.82229753,12.73329233,12.97757694,12.97757694,13.92724669,8.147093895,12.47754919,7.405843522,13.83472804,13.59805571,12.71208102,12.69099575,12.42133784,14.02938618,13.23518668,8.729657533,18.02394584,11.81918921,14.82755448,12.86157021,12.87176542,15.85307799,2,8,0,1,0,0,1,4,1,0,0,2,0,8,0,0,21
43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,236,741525.4237, Ürömhegy,-1,-1,1,panoramic,0,1,0,-1,available,1,4 + 1 half room,4,1,newly built,1,0,0,0,0,0,luxury,0,0,1,A+,2,-1,renewable energy,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.581375,19.020317,47.581375,19.020317,1031,3,2.027990669,9.706912668,10.0906642,8.237979838,8.898672641,23.57004507,0.193413157,9.610890499,10.17091472,10.43399784,10.43399784,11.39582456,11.29074411,10.44976859,11.99408768,9.24369358,10.93608215,11.74099595,9.290009217,8.926435251,3.302522976,10.71663261,9.913120781,7.520151813,12.09777801,5.35337985,10.52375895,11.03053909,9.780427165,6,9,1,1,1,1,0,1,0,0,1,4,0,13,0,4,38
44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,134,596268.6567, Jeles utca 123,-1,-1,1,panoramic,0,1,0,-1,available,1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.581566,19.010614,47.581566,19.010614,1037,3,1.376265174,9.923640434,10.47263144,8.529958917,8.97581807,24.12767419,0.886476236,9.899663366,10.45955737,10.70488296,10.70488296,11.60680455,11.82163061,10.75225384,12.5420256,9.463583183,11.16636248,12.02379568,9.592700411,9.255819892,3.897669009,10.96993998,10.46093254,7.362276973,12.42877524,5.563349646,10.80148577,11.305305,9.850649574,5,9,1,1,1,0,0,1,0,0,1,2,1,11,0,4,31
45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,110,635454.5455, Újmátyásföld,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,CC,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.518024,19.195248,47.518024,19.195248,1165,16,6.441426038,11.11715309,8.569287609,10.38968503,12.94835279,9.816081355,10.4681466,10.09840487,10.0168578,10.26738271,10.26738271,11.24723199,5.423294981,9.766830434,4.692080793,11.10959923,10.90234721,10.05228642,9.965740966,9.698124078,11.69191804,10.53289761,6.036245823,15.3263737,9.181753828,12.21024055,10.1535445,10.17997803,13.13012445,30,25,1,5,19,1,2,6,2,0,3,3,0,58,0,2,57
46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,150,532666.6667, Árpádföld,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,not specified,0,0,0,0,0,0,luxury,0,0,1,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.53294,19.199081,47.53294,19.199081,1162,16,6.008758119,11.85629848,9.337836405,10.91247803,13.56302488,11.22541491,11.20332958,10.82262155,10.82139085,11.10828852,11.10828852,12.19628665,6.23990746,10.61059188,5.632827495,11.78714194,11.80197501,11.06798834,10.64013011,10.30843676,11.37250299,11.40949468,6.505648371,15.71575258,10.2575256,12.36420405,11.00720823,11.10165801,13.84345969,6,0,0,0,2,0,0,4,0,0,0,1,0,17,0,0,26
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9,110,817272.7273, Ürömhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 room,4,0,newly built,1,0,0,0,0,0,luxury,0,0,1,A+,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.581375,19.020317,47.581375,19.020317,1031,3,2.027990669,9.706912668,10.0906642,8.237979838,8.898672641,23.57004507,0.193413157,9.610890499,10.17091472,10.43399784,10.43399784,11.39582456,11.29074411,10.44976859,11.99408768,9.24369358,10.93608215,11.74099595,9.290009217,8.926435251,3.302522976,10.71663261,9.913120781,7.520151813,12.09777801,5.35337985,10.52375895,11.03053909,9.780427165,6,9,1,1,1,1,0,1,0,0,1,4,0,13,0,4,38
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,112,531250, Rákosszentmihály,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.527313,19.170956,47.527313,19.170956,1162,16,4.350261615,9.658767569,7.148855958,8.71681669,11.3616666,11.6034385,9.000587203,8.624681482,8.635216526,8.929201875,8.929201875,10.046006,4.085854712,8.433647684,3.552858671,9.585383416,9.63659916,8.950800737,8.438733369,8.106268532,9.604167267,9.23867048,4.307492883,13.55195562,8.178217696,10.28090608,8.831523911,8.945832728,11.64259589,24,21,2,4,13,0,0,11,0,2,0,5,1,45,0,2,47
49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.9,121,536363.6364, Sashalom,-1,-1,1,garden view,1,0,0,-1,not available,0,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion possible,1,-1,47.509716,19.177662,47.509716,19.177662,1163,16,5.626880973,9.649041438,7.107640974,9.047567472,11.53291385,9.693937402,8.943233526,8.645106711,8.524799194,8.757338831,8.757338831,9.690880534,3.994355938,8.258622363,3.211166226,9.672733323,9.365100445,8.478511714,8.540010137,8.311370442,10.97066136,9.006403737,4.829631115,14.02740275,7.594103208,11.09635342,8.638642513,8.637497223,11.66374571,28,25,3,9,19,1,0,12,2,2,4,3,1,67,0,4,45
50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9,67,476119.403, Gubacsipuszta,-1,-1,1,garden view,1,0,0,-1,-1,-1,3 room,3,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.428173,19.138159,47.428173,19.138159,1204,20,0.189965284,10.04927557,9.10879324,11.09361819,11.79613872,8.661452032,3.58098073,9.762712827,9.219316254,9.051620752,9.051620752,8.602713194,8.951943397,8.891116645,8.700857672,10.45152165,8.846941476,7.741636191,10.02762925,10.3191337,16.18721206,8.887721686,10.26456684,14.79481298,7.16643166,14.13294734,8.930443047,8.463258496,11.22522622,14,12,1,3,14,0,0,9,0,0,0,0,4,31,0,9,58
51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.3,435,207586.2069, Batthyány utca 16,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 room,6,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   244   144   174   277    Éjszakai   931   996   ,47.51649,19.162525,47.51649,19.162525,1161,16,4.278004385,8.687761781,6.14344793,7.926358959,10.49313673,10.97725275,8.059168024,7.662457412,7.609051062,7.876624141,7.876624141,8.921371422,3.000327718,7.376237024,2.339603032,8.663678246,8.544456407,7.77524471,7.517191098,7.238986892,9.607383866,8.161155333,3.589741992,12.86842682,6.959022339,9.819525211,7.768843316,7.834167729,10.69616177,33,33,3,4,17,1,2,11,1,2,3,5,3,120,0,6,58
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25,90,436111.1111, Soroksár-Újtelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,1 + 3 half room,1,3,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.417263,19.13139,47.417263,19.13139,1237,23,1.06269326,10.69930502,10.01516915,11.87958587,12.3273116,9.39805588,2.756438262,10.52192787,9.966872207,9.761630411,9.761630411,9.157350079,10.11942596,9.657469215,9.915260044,11.12406623,9.463590485,8.434213536,10.81257971,11.144391,17.13085744,9.556441461,11.39528432,15.27330171,7.970634685,14.90462072,9.650135061,9.162112797,11.68969407,8,8,1,3,12,0,0,6,0,0,0,0,2,23,0,3,26
53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,142,669014.0845, Cinkota – Honfoglalás lakópark,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.52979,19.211657,47.52979,19.211657,1164,16,7.014203202,12.64150862,10.10469891,11.7711498,14.39696538,10.58883855,12.01412908,11.61127311,11.57775893,11.84979482,11.84979482,12.88995584,6.971075496,11.34965327,6.303901799,12.59555948,12.5185266,11.72561509,11.44701082,11.13705983,12.37761914,12.13581084,7.36238578,16.62020988,10.88075046,13.31691119,11.74288403,11.8063931,14.64216501,5,4,0,1,1,0,1,4,0,0,0,2,0,12,0,0,28
54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25,106,370283.0189, Soroksár-Újtelep,-1,-1,1,garden view,1,0,0,-1,not available,0,4 room,4,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,together,0,1,-1,-1,-1,loft conversion not possible,0,-1,47.417263,19.13139,47.417263,19.13139,1237,23,1.06269326,10.69930502,10.01516915,11.87958587,12.3273116,9.39805588,2.756438262,10.52192787,9.966872207,9.761630411,9.761630411,9.157350079,10.11942596,9.657469215,9.915260044,11.12406623,9.463590485,8.434213536,10.81257971,11.144391,17.13085744,9.556441461,11.39528432,15.27330171,7.970634685,14.90462072,9.650135061,9.162112797,11.68969407,8,8,1,3,12,0,0,6,0,0,0,0,2,23,0,3,26
55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.99,145,482689.6552, Rákosszentmihály,-1,-1,1,garden view,1,0,0,-1,available,1,4 + 2 half room,4,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.527313,19.170956,47.527313,19.170956,1162,16,4.350261615,9.658767569,7.148855958,8.71681669,11.3616666,11.6034385,9.000587203,8.624681482,8.635216526,8.929201875,8.929201875,10.046006,4.085854712,8.433647684,3.552858671,9.585383416,9.63659916,8.950800737,8.438733369,8.106268532,9.604167267,9.23867048,4.307492883,13.55195562,8.178217696,10.28090608,8.831523911,8.945832728,11.64259589,24,21,2,4,13,0,0,11,0,2,0,5,1,45,0,2,47
56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.7,130,613076.9231, Sashalom – Nagyiccetelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.507088,19.18775,47.507088,19.18775,1163,16,6.108571457,10.36172836,7.830759228,9.815911611,12.27015404,9.028224387,9.590477281,9.368542151,9.224413039,9.442795417,9.442795417,10.32787796,4.749857002,8.946894589,3.948440384,10.40264926,10.02442742,9.094070303,9.277686798,9.065983585,11.76871735,9.677042329,5.634026337,14.80247926,8.187199643,11.90306854,9.320419247,9.293210551,12.37407745,34,33,1,5,21,2,2,8,2,2,3,3,1,66,0,3,54
57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.99,152,526250, Rákosszentmihály – Szent György-telep,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.53463,19.168825,47.53463,19.168825,1161,16,3.864305891,9.830997624,7.374468614,8.761827051,11.44244654,12.38264846,9.071739807,8.798985541,8.861057502,9.174674988,9.174674988,10.34793517,4.442023043,8.687586409,4.02921622,9.719408459,9.911335509,9.308907625,8.583369081,8.213915309,9.154412589,9.503269068,4.401389934,13.48790639,8.586919804,10.09195711,9.086465749,9.243165599,11.78219836,22,9,2,4,7,0,0,6,0,0,0,3,1,18,0,1,21
58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,210,399047.619, Rákosszentmihály – Szent György-telep,-1,-1,1,garden view,1,0,0,-1,available,1,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,egyéb kazán,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.53463,19.168825,47.53463,19.168825,1161,16,3.864305891,9.830997624,7.374468614,8.761827051,11.44244654,12.38264846,9.071739807,8.798985541,8.861057502,9.174674988,9.174674988,10.34793517,4.442023043,8.687586409,4.02921622,9.719408459,9.911335509,9.308907625,8.583369081,8.213915309,9.154412589,9.503269068,4.401389934,13.48790639,8.586919804,10.09195711,9.086465749,9.243165599,11.78219836,22,9,2,4,7,0,0,6,0,0,0,3,1,18,0,1,21
59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.99,150,519933.3333, Istráng utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   31   46   146   175    Éjszakai   931   ,47.534607,19.187918,47.534607,19.187918,1162,16,5.168934107,11.14103694,8.644115772,10.14094371,12.80708311,11.71928039,10.44893872,10.10675068,10.13188215,10.43024683,10.43024683,11.55484658,5.595472172,9.935960239,5.051345809,11.05351081,11.14267845,10.45994861,9.909941447,9.561524908,10.51665535,10.74317101,5.747241118,14.90688184,9.68181933,11.52530068,10.33424758,10.45408195,13.11439814,10,4,0,0,4,0,0,4,0,0,0,2,0,23,0,2,34
