ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436334,120,3636.116667, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,4 room,4,0,newly built,1,0,0,0,0,0,not specified,0,0,0,AA++,0,-1,-1,renewable energy,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,2.6449182928887858,10.62781714409191,12.024872567929714,9.766427113448529,9.027011267372796,26.374512876805333,4.924063812417972,10.99189980249717,11.507276684852974,11.638341461025806,11.638341461025806,12.150177608843592,14.142260517580368,11.853828587351085,14.938737873890789,10.227078565027925,11.845660254110546,12.936123891575514,10.78482312067069,10.618302694826829,7.115977447835503,11.788728111881097,12.936109714215796,6.355709740478371,13.585943214760306,6.860217803673257,11.765103332007605,12.218181195386041,9.769136625438312
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,250,2400.0, Budakeszi út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   222   22A   22    Éjszakai   922   ,47.522614,18.96545,47.522614,18.96545,1021,2,4.452545404950345,7.02980653810238,9.199433242353818,7.000479940271315,5.031087194962263,23.491960064203358,5.972055816944581,7.779703701324499,8.15353442359691,8.1323842300179,8.1323842300179,8.15451024291716,12.054842112562898,8.508920804718247,12.874864415388343,6.776068580718585,8.02972712955743,9.237292791348679,7.73306780087333,7.811920741234704,7.9603208006406145,8.132168620795701,11.228015644978495,2.0414961508924114,10.085704302158419,5.334031962462045,8.274465280223971,8.607191885247573,5.479907238906656
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167458,700,4524.94, Külső-Terézváros – Diplomatanegyed,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,11 room,11,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,4,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.513374,19.070967,47.513374,19.070967,1064,6,1.7557837692879665,2.414086016952022,1.6456790324451078,1.0501448839277259,3.7272704285621714,15.962523638076267,1.355482978440557,1.5900875644817956,2.0403060090205916,2.402655583196503,2.402655583196503,3.7097121589182116,4.064799493154735,2.191525471164878,4.885894385084447,2.1414794052354647,3.1610253523850997,3.5060288043655987,1.2252615486494625,0.7106218854772901,5.5729588526769085,2.783249046589297,3.3597344240796256,6.003915046131509,3.669757475663986,3.5904480622253043,2.426207495575176,2.8961205081459744,4.148324968642022
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499000,252,1980.15873, Kopogó lépcső,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,5,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   149   ,47.51573,19.01265,47.51573,19.01265,1022,2,1.5545177854732604,3.5680715347604806,5.579622814288645,3.379497656330647,1.8294937817480412,19.946640843791336,2.7791917069831733,4.199000208259054,4.618927277803088,4.653782378437868,4.653782378437868,4.9704608716074725,8.445064642498256,4.978132336033016,9.262095162056351,3.2434403102288005,4.714030137328773,5.8710647287439395,4.122827075317881,4.185764323726986,6.017436573084435,4.724741755360657,7.686817196006179,1.6164171240895626,6.637405163942664,2.621937648254965,4.792332955305199,5.185422398445185,2.625847225827018
30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616050,320,5050.15625, Szemlőhegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,not specified,0,0,0,0,0,0,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52432,19.028393,47.52432,19.028393,1025,2,0.0805607167677312,3.5158716985744785,4.882453012602766,2.586357293368249,2.5643090996364672,19.336559124165465,1.3772979166934616,3.775519175910129,4.297503897133253,4.452893020938298,4.452893020938298,5.160328547158313,7.440430550994519,4.640229041166931,8.264621095485849,3.0782464914411802,4.76796863760968,5.772228189634889,3.5724288224417844,3.450177599727602,4.620150125208035,4.643890462548391,6.520254936111871,2.9217021749765615,6.374763859813562,1.1852587422791843,4.573453148067351,5.045811543417238,3.4456420929957674
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499900,300,1666.333333, Facsemete utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,padlófűtés,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   108E   139   153   154   154B   8E    Éjszakai   908   ,47.47016,18.98982,47.47016,18.98982,1112,11,2.3686463979356995,5.4336891199665,7.8728001499639255,6.847804344109545,4.3478763947243255,20.042774092833017,5.837499527956393,6.452961641696718,6.384687083663011,6.091753289757878,6.091753289757878,5.101744263464148,10.968112312250854,6.590035905903911,11.642624205670257,5.626035798744639,5.423596669372459,6.356609596713348,6.704656532464014,7.1390902230044135,11.30272212609273,5.7999257440384975,10.860053492512987,5.172561056692501,7.298686125562765,7.86677985054013,6.194545001934832,6.146970584169747,3.6624426480887604
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550000,650,3923.076923, Felső Zöldmáli út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,14 room,14,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,0,5,-1,natural gas boiler,1,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   29   111    Éjszakai   931   ,47.528362,19.015024,47.528362,19.015024,1025,2,0.8037284146890319,4.440100908758221,5.974961007699652,3.676671677943786,3.083403288058078,20.431900204993283,2.2166132319064973,4.815120864065328,5.317874140945541,5.44118240960229,5.44118240960229,6.016130802238665,8.525172261704686,5.668189667517229,9.349069665772438,4.031236631587775,5.673502760963064,6.741079207488926,4.636527421454371,4.54070199213989,4.755073282249427,5.596179295492998,7.568192022321802,2.21327898030893,7.395282457314827,1.5918387486142582,5.568423575268884,6.021521331666489,3.942784331023949
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,350,2770.371429, Mártonhegyi út,-1,-1,1,garden view,1,0,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,not specified,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   60    Busz   21   212   21A   60    Éjszakai   990   ,47.49537700000001,18.992521,47.49537700000001,18.992521,1121,12,3.118862361088761,4.372954158237301,6.893046542919825,5.1850320433799455,2.5025514696233544,20.520631406331912,4.862403071567412,5.355035358166666,5.535349400490137,5.379382187217472,5.379382187217472,4.972827791982346,10.017831792824937,5.848047683444169,10.787461658778636,4.327186438642621,5.013263848493363,6.2023273289700604,5.468469137329435,5.760231781904825,8.736903848533883,5.244260118845046,9.563007878812256,2.369732499354324,7.138003180479456,5.339078166737736,5.515899775479034,5.7036782150340795,2.3948337238239747
34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260519,294,4287.4795920000015, Nyék,-1,-1,1,not specified,0,0,0,-1,-1,available,1,5 + 2 half room,5,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.53556,18.987955,47.53556,18.987955,1025,2,2.313728185729011,6.406859188748556,8.141191356640864,5.844223754417039,4.691299453893569,22.598522152168808,3.9463916250899618,6.913527010588909,7.3864668621235126,7.466357609894804,7.466357609894804,7.851432012487749,10.698969167364192,7.74330111271418,11.522185681890537,6.042668212347262,7.584903000615582,8.72223680893006,6.767021523174692,6.706269617086136,5.76273926747548,7.5714490820162625,9.703664172254959,2.114418275294763,9.446171058287685,3.489967554524022,7.600622234452985,8.021631236948076,5.418018430056538
35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680000,400,1700.0, Alsórákos,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,not specified,0,0,0,AA,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.524723,19.12863,47.524723,19.12863,1141,14,1.5809030034133018,6.63992461601902,4.247471771067007,5.556591101335477,8.23090767661799,13.342954148706982,5.86617801786808,5.612892956515249,5.716987406806811,6.048956052355983,6.048956052355983,7.284113514938006,1.8682447191829827,5.577131119782946,2.0966266567202907,6.512567482359334,6.814280566165635,6.357895377475708,5.382456945054608,5.0029389036745835,6.986216366326953,6.397260119501027,1.204847140599186,10.360917242400511,5.769727495798359,7.152632683972321,5.9727760160993455,6.185814932541638,8.57476224408765
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000,120,3250.0, Bártfai utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,2 + 3 half room,2,3,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   17   41   47   47B   48   56    Éjszakai   973   ,47.46765,19.04094,47.46765,19.04094,1119,11,1.3433806050607984,3.2932930544366203,4.94732745801893,5.038538518858785,3.9481692590588446,16.21495376962872,2.224188269202563,3.9757547411135716,3.6142390495886048,3.2408081513079945,3.2408081513079945,1.9071341718871242,7.728731849259489,3.6394564104207885,8.289759025028786,3.72420241098068,2.4389746312943816,2.8569720558742198,4.337100865004615,4.851771219314064,10.552112258755894,2.853913786423476,7.9772698006643425,6.6100026276558195,3.6942290627733447,7.413881971724852,3.2729640599650613,2.9713293910892564,3.131240951522512
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630260,220,2864.818182, II/A kerület – Máriaremete,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,1,2,-1,gáz (cirko),1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.558613,18.945063,47.558613,18.945063,1029,2,4.161398538452671,10.515654404803698,12.208119918266991,9.911155122343807,8.726300531769745,26.65915380281818,6.324571597406097,11.023336858194131,11.500960347958872,11.580538953163181,11.580538953163181,11.915424318171295,14.595224743622996,11.85741227588296,15.409854363757825,10.157053556122932,11.676611615892442,12.82828355141191,10.865410397611358,10.775250800335801,8.173557142988551,11.678708288729137,13.48255300065942,5.80799861668598,13.561142393426978,7.234696505436974,11.71519997101198,12.13234899134693,9.373284034905796
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743383,200,3716.915, Sasad,-1,-1,1,not specified,0,0,0,-1,-1,available,1,4 room,4,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.475895,19.006678,47.475895,19.006678,1112,11,1.3899844315169492,4.025527761336878,6.4543798138396244,5.494832962489676,3.1400807086102396,18.924586612673735,4.44301562437534,5.0394675771157225,4.966342097505239,4.675585320005737,4.675585320005737,3.727005501979789,9.553630330406197,5.174582818490603,10.234263556015845,4.238157334711365,4.020679629479194,4.998966585763545,5.298237520365309,5.742021152769281,10.224277516213524,4.389638299884246,9.444469979703134,4.681144106226467,5.951709977681829,6.807050343557729,4.780079763113944,4.748628118980354,2.3582612594094816
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713013,600,2855.021667, Bimbó út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 + 1 half room,7,1,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   149   ,47.52281,19.00353,47.52281,19.00353,1026,2,1.846412675405276,4.593177943966203,6.484679633896993,4.220967508071668,2.859390290820894,20.906961314254026,3.217948300930744,5.167373885995824,5.61306987521652,5.668362029728488,5.668362029728488,6.013875402224547,9.232287349216973,5.972000505364147,10.05509597427289,4.248879067681109,5.7540634143286695,6.903352163146912,5.057834070389401,5.063098060125168,5.779797898930355,5.754529607210957,8.3717997060352,1.1522178205564857,7.652421615251048,2.639922209664291,5.805187054736165,6.210981918635442,3.616499277197946
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872667,260,3356.4115380000007, Istenhegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.50405,18.999819,47.50405,18.999819,1125,12,2.9266842747480224,3.913054362938306,6.318544891382748,4.393412670020018,1.8860199822465444,20.32292418971434,4.067058871103614,4.802804034294241,5.080460556169473,4.993979393098596,4.993979393098596,4.868418272831373,9.378718290458746,5.420538624077229,10.171925687728422,3.7583526903329227,4.786347549595523,5.9994566516737535,4.849144184271855,5.065157708963109,7.628484401976773,4.936288369906655,8.803285863812281,1.5462070950859423,6.886633128517688,4.238621964123495,5.135827364260245,5.41134085287471,2.1820173998790984
41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,216,3935.185185, Fürj utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   59   59A   59B    Busz   102   105   110   112   212   8E    Éjszakai   908   990   ,47.4885,19.01665,47.4885,19.01665,1124,12,1.1554854283988705,2.709575807169857,5.247904704747534,3.9868002103439317,1.5543180263295986,18.561467186034584,3.333378023154045,3.7430365613084238,3.799036349412576,3.5806819715262863,3.5806819715262863,3.0178946359500642,8.393987346448528,4.0731903297885435,9.125259426948828,2.818630493317762,3.108263868718166,4.269072818992,3.944279299654236,4.339018385674595,8.652604818579311,3.3862450584800903,8.127304758146307,3.670712724899391,5.217638973328485,5.251163948575988,3.7079233983011206,3.824032940289714,0.7948123465343744
42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,750,1333.333333, Nagytétény,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,19 room,19,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,2,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.396854,18.986046,47.396854,18.986046,1225,22,0.10027955992673265,12.10231396652145,13.755562459608658,13.83682969650363,11.981347928506326,20.5618669921528,8.381395886422956,12.862467159666393,12.497384321749424,12.122546384689603,12.122546384689603,10.783440210866903,16.173522846061154,12.492281394337976,16.556911644557566,12.489438510834814,11.324111794005809,11.477509164712668,13.220139862232127,13.733996370439108,19.073117966050226,11.7334814305788,16.694341177457304,13.328391290655645,12.046621101586936,15.69635909777395,12.144335441382513,11.789188458464833,11.119821803588437
43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,216,3935.185185, Németvölgy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.48965,19.017857,47.48965,19.017857,1124,12,1.1130857542103663,2.5834179651160727,5.126615339295322,3.835238018527866,1.4018043388332544,18.51352003593951,3.2106805284948483,3.615189274393238,3.6862021152679225,3.477484647898676,3.477484647898676,2.9658049063573473,8.273668109506449,3.966952024766718,9.009397059453669,2.678683091378502,3.0306108252476442,4.204188158245022,3.809292735107481,4.19794743552075,8.502420800734503,3.2952658129021355,7.991700325333888,3.6117328164534173,5.147840110485196,5.104761938459625,3.606774538386479,3.7395921135302457,0.6414509436865335
44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,116,3275.862069, Temes utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   219   160    Éjszakai   960   ,47.581047,19.042276,47.581047,19.042276,1038,3,2.805778522428521,9.419904429118844,9.38997560593304,7.802766393609279,8.954979513615774,22.352738010302243,1.3780985484365464,9.151400427323313,9.701187326804108,10.002962975910629,10.002962975910629,11.093236197867459,10.18921352508187,9.941326360512022,10.841795044870157,8.959041105753315,10.594572999917926,11.26139306351772,8.802838379456968,8.380755728656611,2.2745511952894737,10.323394843914963,8.780069259852535,8.12130213421085,11.496148359441534,5.2450163225163875,10.074581993878816,10.580484846852075,9.83280218364948
45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953470,240,3972.791667, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,1.9018492389927388,4.517423073982945,6.443107715048755,4.189106310439382,2.7582450803478396,20.854546842887153,3.2559997641216216,5.110262653833406,5.548943114519768,5.597275227712324,5.597275227712324,5.921738223963388,9.214490750214587,5.908097870516153,10.036616336522295,4.180456959773057,5.669249915714979,6.824252741775363,5.008669149239296,5.025902021385155,5.877060595567744,5.6767144131146825,8.370099214618273,1.0800088856890198,7.581544791225551,2.7048589637565064,5.734792578319463,6.135345242968266,3.5057298815462246
46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581778,340,1711.111765, Szép Juhászné köz,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,gázkazán,0,0,0,0,0,yes,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.53849,18.94338,47.53849,18.94338,1021,2,5.2164243960848165,9.313127542927933,11.325469844993421,9.056365885478177,7.363747524695196,25.73048029788885,7.071611255630632,9.982382877024284,10.398348765191242,10.412296400236086,10.412296400236086,10.528223436855441,14.014580469116163,10.75714601561749,14.838772155849165,9.018984739281137,10.371991509982072,11.569474252983582,9.891891276642228,9.9030031933264,8.699178697572748,10.44448187086315,13.055317944249184,4.331646498302845,12.386747440750243,6.84954138110261,10.552946042830044,10.915761216159925,7.8725069411369075
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680692,600,2801.153333, Rózsadomb,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 + 1 half room,6,1,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.517323,19.0284,47.517323,19.0284,1023,2,0.4061142795148072,2.855816828474646,4.525006113038462,2.256744753139807,1.7931989241487751,18.965673557682198,1.5933424303073307,3.26343926735557,3.748662660295552,3.858695236077726,3.858695236077726,4.4559805018543965,7.291573156109864,4.102659655029845,8.112220326286247,2.445457275483287,4.0948622190547495,5.1551678806188,3.1190312945650556,3.099438377723838,5.338006457331507,4.0102178600021805,6.497733479522401,2.7967541089166907,5.8215898854034105,1.9275414011916112,3.9875039547575706,4.436348806864044,2.6717384513735154
