ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport
379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,36,3611.111111, Dévényi utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,1 room,1,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,1,2,-1,natural gas (convector),1,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   20E   30   230   30A   32   ,47.52399000000001,19.086252,47.52399000000001,19.086252,1135,13,2.6636457149149244,4.05671896117772,2.518517085911126,2.57796813523342,5.266583076251913,15.678176757736253
380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000,500,3600.0, Virányos,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,8 room,8,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,1,-1,-1,other boiler,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.51427,18.98992,47.51427,18.98992,1125,12,3.7005330052186554,4.973899740787938,7.198286002094288,5.064057194421944,2.973259280673871,21.437520981676307
381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517136,130,3977.969231, Pasarét,-1,-1,-1,garden view,1,0,0,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,1,4,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52017,18.99766,47.52017,18.99766,1026,2,3.39291575287245,4.773544136036695,6.801056874402899,4.574073666197053,2.9078567845884993,21.175339986904916
382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743383,260,2859.165385, Sasad,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,1 + 4 half room,1,4,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,4,-1,floor heating,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.475895,19.006678,47.475895,19.006678,1112,11,0.9993387789678946,4.025527761336878,6.4543798138396244,5.494832962489676,3.1400807086102396,18.924586612673735
383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034272,470,2200.578723, Táborhegy,-1,-1,1,not specified,0,0,0,-1,-1,available,1,1 + 6 half room,1,6,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.550007,19.021368,47.550007,19.021368,1037,3,2.919906247813998,6.341972742307458,7.156677550229949,5.04816006626649,5.410357883850414,21.316731054283103
384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646420,330,1958.848485, Szalonka út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,1,3,-1,combination boiler,0,0,1,0,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.53569,18.98692,47.53569,18.98692,1025,2,4.762224633613479,6.473954600808961,8.216706768046352,5.920024271853843,4.748928414257532,22.673759593018396
385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424075,300,8080.25, II/A kerület – Adyliget,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,hőszivattyú,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.939120000000006,47.54735,18.939120000000006,1029,2,8.571684991624828,10.106779431652306,12.008087945958525,9.717854430584408,8.204880114213454,26.453358695191614
386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424075,320,7575.234375, II/A kerület – Adyliget,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,not specified,0,0,0,AA++,0,2,-1,ceiling heating / cooling,0,0,0,1,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.54735,18.939120000000006,47.54735,18.939120000000006,1029,2,8.571684991624828,10.106779431652306,12.008087945958525,9.717854430584408,8.204880114213454,26.453358695191614
387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,200,2500.0, Újvár utca 10,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   218   ,47.582787,19.002625,47.582787,19.002625,1037,3,5.536846195640151,10.248589841492416,10.911746235877269,8.913260618735965,9.199159287488728,24.67009038076856
388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630260,220,2864.818182, Zsíroshegyi út,-1,-1,-1,garden view,1,0,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   57   157   157A   257    Éjszakai   956   ,47.55306,18.94849,47.55306,18.94849,1029,2,8.142671962782064,9.920928077194937,11.673830689600202,9.375373468660934,8.103656086808762,26.131407203331154
389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,170,4753.088235, Szalamandra út 5,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,in medium condition,0,0,0,1,0,0,double comfort,1,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.533916,19.005468,47.533916,19.005468,1025,2,3.3928309452687975,5.369262276219789,6.9075542561499645,4.611183624700491,3.89112011205954,21.36014022356183
390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760000,600,2933.333333, Páfránykert utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,10 room,10,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   11   ,47.53681,18.98988,47.53681,18.98988,1025,2,4.5994974089399046,6.397792216876956,8.080353442813935,5.781972093263077,4.7231605422327645,22.538312544911058
391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743383,240,3097.429167, Talaj utca,-1,-1,-1,panoramic,0,1,0,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,central heating,0,0,0,0,1,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   59   59A   59B    Busz   53   8E    Éjszakai   908   ,47.4799,18.99898,47.4799,18.99898,1112,11,1.6986341005049728,4.30358016285233,6.809568795281578,5.619726608827302,3.070201103012726,19.588572426716187
392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460000,225,2044.444444, Vérhalom,-1,-1,-1,garden view,1,0,0,-1,-1,available,1,8 room,8,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52394,19.015657,47.52394,19.015657,1025,2,2.2821191458428247,4.027745317675459,5.701456757608178,3.410141735424881,2.5951199484333145,20.154952219218682
393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260519,440,2864.815909, Magasút,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,7 room,7,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.480064,18.98671,47.480064,18.98671,1121,12,2.5656306214538263,5.1448874248812695,7.673959518658268,6.3538366943051,3.7068835206279753,20.49053823700618
394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,250,2200.0, Budakeszi út,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,7 room,7,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,natural gas boiler,1,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   222   22A   22    Éjszakai   922   ,47.522614,18.96545,47.522614,18.96545,1021,2,5.746051600073221,7.02980653810238,9.199433242353818,7.000479940271315,5.031087194962263,23.491960064203358
395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,46,3260.869565, Tatárvirág utca,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,1 + 1 half room,1,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,1,2,-1,electric,0,0,0,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.48919,18.970253,47.48919,18.970253,1121,12,4.082027474264354,6.099153655679279,8.641128537894556,6.993242365541715,4.304128097731506,21.93409517680802
