,price_per_sqm,apartment,house,number_of_whole_rooms,floor,number_of_half_rooms,furnish_furnished,view_panoramic,view_street,balcony,lift,air_conditioner,utility_double_comfort,heating_gas,heating_wall_heating,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,condition_of_property_renovated,longitude,latitude,data_index,cluster
10078,13.3201697,1,0,4.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.05762,47.496075,10078,8
10083,18.79348293,1,0,3.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.029184,47.50112,10083,1
10091,12.94117647,1,0,4.0,1.0,0.0,0.0,1,0,1.0,0.0,1.0,1,0,0,1,0.0,0.0,0.0,0.0,0,18.988909,47.51878,10091,4
10093,16.91428571,1,0,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0,19.05914,47.50132,10093,6
10099,11.31707317,1,0,1.0,3.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.092229999999997,47.544709999999995,10099,4
10100,12.54901961,1,0,2.0,8.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.064444,47.547092,10100,3
10101,11.78947368,1,0,1.0,0.0,0.0,1.0,1,0,1.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.022714999999998,47.555504,10101,4
10110,9.6,1,0,2.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0,19.03036,47.509209999999996,10110,7
10112,12.21818182,1,0,3.0,2.0,2.0,1.0,1,0,1.0,0.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,18.98749,47.46967,10112,4
10115,18.79348293,1,0,3.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.029184,47.50112,10115,1
10123,16.80692,1,0,3.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,1,0,0,1,0.0,0.0,0.0,0.0,1,19.050583,47.50443,10123,8
10126,14.77531429,1,0,5.0,6.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0,19.032923,47.49306,10126,6
10127,7.2452830189999995,1,0,2.0,5.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,19.164579999999997,47.4402,10127,0
10128,8.597014925,1,0,1.0,0.0,2.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.107332,47.378284,10128,7
10140,22.51851852,1,0,3.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.053127,47.493084,10140,1
10152,12.26666667,1,0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,1,19.09339,47.51076,10152,4
10156,19.0848,1,0,2.0,7.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.073153,47.477345,10156,6
10157,10.85714286,1,0,3.0,1.0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.032293,47.547847999999995,10157,4
10162,10.93333333,1,0,3.0,6.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.054000000000002,47.48911,10162,3
10164,8.988764045,1,0,3.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,1,0,0,1,0.0,0.0,0.0,0.0,0,19.07343,47.51478,10164,7
10168,20.01816774,1,0,2.0,7.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.066488,47.507614000000004,10168,6
10170,17.69149474,1,0,3.0,5.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.05914,47.50132,10170,6
10182,16.548351999999998,1,0,2.0,5.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.06454,47.48512,10182,6
10184,16.75071304,1,0,3.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.049727999999998,47.507940000000005,10184,6
10185,10.85714286,1,0,2.0,1.0,2.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.028876999999998,47.513363,10185,4
10192,10.32258065,1,0,2.0,2.0,1.0,0.0,0,1,1.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,0,18.99876,47.49746,10192,4
10199,9.24,1,0,3.0,3.0,1.0,0.0,0,1,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1,19.05305,47.51507,10199,0
10210,23.88059701,1,0,2.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.069466000000002,47.47991,10210,2
10211,13.06122449,1,0,1.0,5.0,1.0,1.0,1,0,1.0,1.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.039341,47.507877,10211,5
10221,9.353846154,1,0,2.0,3.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.037125,47.524296,10221,0
10228,10.51428571,1,0,1.0,2.0,2.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.011,47.47692,10228,4
10232,11.93390769,1,0,3.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.070604,47.491985,10232,4
10234,18.91960976,1,0,3.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,1,19.0507,47.50115,10234,1
10238,14.13333333,1,0,1.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.085032,47.503840000000004,10238,8
10239,11.08148571,1,0,4.0,1.0,0.0,1.0,0,1,1.0,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.052310000000002,47.51189,10239,4
10243,13.80392157,1,0,2.0,8.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.064444,47.547092,10243,6
10247,9.6,1,0,1.0,1.0,1.0,1.0,0,0,1.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,18.97859,47.52495,10247,7
10251,26.503220000000002,1,0,3.0,5.0,0.0,0.0,1,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.022806,47.52028,10251,2
10258,18.96165333,1,0,3.0,6.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.06966,47.47468,10258,6
10260,10.0,1,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,18.994278,47.496159999999996,10260,4
10261,9.6,1,0,2.0,2.0,1.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.066858,47.594359999999995,10261,7
10263,14.47978667,1,0,2.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.05913,47.50091,10263,5
10264,14.08,1,0,2.0,4.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.06694,47.547940000000004,10264,5
10267,17.13211288,1,0,5.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.05684,47.49051,10267,6
10269,7.765853658999999,1,0,2.0,2.0,1.0,0.0,0,1,1.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,1,19.034426,47.535385,10269,7
10270,8.25,1,0,2.0,0.5,0.0,1.0,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,18.99766,47.52017,10270,7
10271,14.53109421,1,0,3.0,6.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.06966,47.47468,10271,6
10277,6.933333332999999,1,0,2.0,1.0,0.0,1.0,0,1,1.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,1,19.23088,47.42707,10277,7
10284,19.28303729,1,0,2.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.06234,47.49861,10284,1
10293,7.567567567999999,1,0,2.0,3.0,1.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.102179,47.51703,10293,7
10303,23.13253012,1,0,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.05885,47.49539,10303,2
10312,14.63592453,1,0,3.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0,19.05913,47.50219,10312,8
10326,19.24226977,1,0,3.0,7.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.06658,47.54851,10326,6
10328,17.94145306,1,0,2.0,7.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.0642,47.50293,10328,6
10333,7.880597015,1,0,2.0,0.5,0.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.01942,47.48471,10333,7
10343,11.85789554,1,0,3.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0,19.06188,47.504128,10343,5
10344,7.563636364,1,0,2.0,4.0,0.0,1.0,0,1,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,19.17389,47.44983,10344,0
10345,24.68462933,1,0,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.0642,47.50293,10345,2
10346,14.7027027,1,0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,1,19.072409,47.476482,10346,8
10350,7.138461538,1,0,2.0,0.0,1.0,1.0,0,0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.01659,47.49491,10350,7
10353,7.849056603999999,1,0,2.0,5.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,1,19.117373999999998,47.468246,10353,0
10366,13.29230769,1,0,3.0,3.0,0.0,1.0,1,0,1.0,1.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.06625,47.54782,10366,5
10379,12.8,1,0,3.0,5.0,1.0,0.0,0,1,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.049727999999998,47.507940000000005,10379,5
10385,9.955555556,1,0,4.0,4.0,0.0,0.0,1,0,1.0,1.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.075968,47.537434000000005,10385,0
10386,20.68544,1,0,4.0,4.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.032763,47.51915,10386,1
10392,26.74841379,1,0,4.0,3.0,0.0,0.0,1,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0,19.003485,47.521687,10392,2
10399,19.66666667,1,0,3.0,9.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.056107,47.520270000000004,10399,6
10400,16.50435177,1,0,4.0,2.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.061146,47.500477000000004,10400,8
10405,10.0,1,0,1.0,3.0,1.0,1.0,0,0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.101374,47.439457,10405,0
10407,8.0,1,0,3.0,3.0,0.0,0.0,0,1,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.062782000000002,47.51173,10407,7
10412,25.339679999999998,1,0,3.0,1.0,0.0,0.0,1,0,1.0,1.0,1.0,1,0,0,1,0.0,0.0,0.0,0.0,0,19.063953,47.54626,10412,2
10421,16.23808,1,0,3.0,7.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.07538,47.48595,10421,6
10422,7.771428571,1,0,2.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.055483,47.49433,10422,0
10423,9.650793651,1,0,1.0,1.0,2.0,1.0,0,0,1.0,1.0,1.0,1,0,0,1,0.0,0.0,0.0,0.0,0,19.075968,47.537434000000005,10423,7
10429,11.57894737,1,0,3.0,5.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.056707,47.52244,10429,5
10436,11.162790699999999,1,0,2.0,5.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.02308,47.4556,10436,5
10437,9.638554217000001,1,0,2.0,5.0,2.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,1,19.036596,47.52138,10437,0
10440,12.5366303,1,0,3.0,3.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.054000000000002,47.48911,10440,5
10444,11.37700267,1,0,3.0,1.0,0.0,0.0,1,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.00657,47.52378,10444,4
10448,12.411264,1,0,2.0,5.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.05752,47.49977,10448,5
10456,8.489795917999999,1,0,1.0,0.0,1.0,1.0,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.00556,47.4016,10456,7
10457,10.66666667,1,0,1.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.035059,47.52547,10457,4
10461,9.182608696,1,0,4.0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.074676999999998,47.512787,10461,7
10467,17.71561143,1,0,2.0,9.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.07538,47.48595,10467,6
10473,8.827586207000001,1,0,2.0,2.0,0.0,1.0,0,0,1.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,1,19.12526,47.50577,10473,7
10474,21.6,1,0,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.054000000000002,47.48911,10474,1
10479,8.888888889,1,0,1.0,0.0,1.0,1.0,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.030952,47.52074,10479,7
10489,6.76,1,0,2.0,4.0,1.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.07904,47.49184,10489,0
10491,10.88,1,0,4.0,1.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,18.999622,47.498882,10491,4
10493,10.59047619,1,0,1.0,3.0,1.0,1.0,1,0,1.0,0.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,18.990129999999997,47.49309,10493,0
10501,10.46857143,1,0,2.0,2.0,0.0,1.0,0,1,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.08238,47.47888,10501,4
10506,12.44444444,1,0,2.0,3.0,0.0,1.0,0,0,1.0,1.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,1,19.05272,47.50156,10506,5
10509,11.904000000000002,1,0,4.0,1.0,0.0,0.0,1,0,1.0,0.0,1.0,1,0,0,1,0.0,0.0,0.0,0.0,0,19.020035,47.48507,10509,4
10515,10.66666667,1,0,4.0,4.0,1.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.05291,47.49156,10515,0
10518,9.208888888999999,1,0,3.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.03138,47.50609,10518,7
10532,9.442622951,1,0,3.0,6.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,1,19.054724,47.473490000000005,10532,3
10534,13.1588785,1,0,3.0,1.0,0.0,0.0,0,1,1.0,1.0,1.0,1,1,0,0,0.0,0.0,1.0,0.0,0,19.05885,47.49539,10534,8
10540,10.46153846,1,0,2.0,7.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.06956,47.532032,10540,3
10543,12.06557377,1,0,1.0,0.0,1.0,1.0,0,0,1.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1,18.99977,47.5186,10543,4
10545,9.796923077,1,0,3.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1,18.975929999999998,47.52874,10545,4
10548,10.79069767,1,0,2.0,2.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.08015,47.47905,10548,4
10554,12.0,1,0,1.0,1.0,1.0,1.0,0,1,1.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,1,19.03545,47.50929,10554,4
10558,14.77531429,1,0,4.0,3.0,0.0,1.0,1,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0,18.98271,47.52417,10558,8
10559,12.41791045,1,0,2.0,5.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,19.053095000000003,47.518925,10559,5
10563,22.78904407,1,0,3.0,3.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,1,19.03952,47.50223,10563,2
10567,21.54733333,1,0,4.0,5.0,0.0,0.0,1,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.03952,47.50223,10567,1
10568,10.8,1,0,2.0,1.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,1,19.054758,47.503906,10568,4
10570,17.23786667,1,0,3.0,5.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.03916,47.50201,10570,6
10575,8.0,1,0,2.0,2.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.01,47.482659999999996,10575,7
10576,11.88571429,1,0,1.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.06716,47.50991,10576,5
10578,9.523809523999999,1,0,3.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.06628,47.499615000000006,10578,0
10585,8.727272727,1,0,2.0,4.0,1.0,0.0,1,0,1.0,1.0,1.0,1,0,0,1,0.0,0.0,0.0,0.0,1,19.059689000000002,47.495075,10585,0
10588,16.76190476,1,0,4.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0,19.067818,47.54945,10588,8
10590,12.411264,1,0,2.0,4.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.069292,47.549168,10590,5
10591,9.365853658999999,1,0,1.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,0,19.023575,47.496952,10591,0
10594,10.4,1,0,1.0,6.0,1.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,18.997729999999997,47.46994,10594,3
10596,12.21374046,1,0,4.0,3.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0,19.061726,47.567196,10596,5
10597,12.33655172,1,0,3.0,1.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,18.999622,47.498882,10597,4
10600,12.8,1,0,3.0,7.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.065414,47.51037,10600,5
10601,13.44,1,0,3.0,0.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.00657,47.52378,10601,8
10610,6.892307692,1,0,2.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,18.98035,47.475372,10610,7
10615,11.03223467,1,0,2.0,5.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,18.990942,47.517776,10615,5
10619,15.15743448,1,0,4.0,1.0,0.0,0.0,1,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0,19.02778,47.52176,10619,8
10625,9.890909091000001,1,0,1.0,2.0,0.0,0.0,0,1,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.0341,47.497009999999996,10625,4
10653,6.857142857,1,0,2.0,1.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,1,19.080198,47.495470000000005,10653,7
10655,10.60740741,1,0,1.0,5.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.048435,47.478336,10655,0
10661,14.36488889,1,0,2.0,1.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1,19.050583,47.50443,10661,8
10662,8.533333333,1,0,1.0,2.0,1.0,1.0,1,0,1.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.00998,47.58003,10662,7
10664,15.63636364,1,0,3.0,3.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.06242,47.573654,10664,8
10667,14.191181400000001,1,0,3.0,6.0,0.0,1.0,1,0,1.0,1.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.06658,47.54851,10667,5
10673,13.25989744,1,0,3.0,1.0,0.0,1.0,0,1,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,18.999063,47.5301,10673,8
10675,12.52173913,1,0,1.0,3.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.022382999999998,47.49995,10675,5
10676,15.08315556,1,0,3.0,3.0,0.0,1.0,0,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0,19.05913,47.50091,10676,8
10688,13.49050435,1,0,2.0,3.0,0.0,1.0,0,1,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.056520000000003,47.495259999999995,10688,5
10689,11.07692308,1,0,3.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,18.9928,47.52275,10689,4
10693,17.41931789,1,0,3.0,3.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.029795,47.49253,10693,1
10698,12.415999999999999,1,0,3.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.06718,47.50018,10698,4
10705,13.79029333,1,0,4.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1,19.039427,47.51292,10705,8
10707,14.77531429,1,0,3.0,2.0,0.0,0.0,0,1,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.064728,47.49814,10707,8
10712,15.514079999999998,1,0,3.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.028392999999998,47.52432,10712,8
10717,22.753984,1,0,4.0,0.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.00657,47.52378,10717,1
10722,30.18040656,1,0,2.0,2.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.039164000000003,47.503536,10722,2
10724,16.68180645,1,0,2.0,0.5,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.030839999999998,47.50285,10724,8
10725,6.933333332999999,1,0,1.0,0.5,2.0,0.0,0,0,1.0,1.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,19.078262,47.507374,10725,7
10727,10.99636364,1,0,2.0,4.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.058243,47.529613,10727,5
10729,11.86093211,1,0,3.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.049727999999998,47.507940000000005,10729,4
10733,21.19409836,1,0,3.0,3.0,0.0,1.0,1,0,1.0,1.0,1.0,1,0,0,1,0.0,0.0,0.0,0.0,0,19.045347,47.482227,10733,1
10737,15.2,1,0,3.0,3.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.061913,47.56974,10737,8
10759,14.18181818,1,0,1.0,1.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.048687,47.514720000000004,10759,8
10763,11.35483871,1,0,1.0,1.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.0566,47.49794,10763,4
10766,16.92307692,1,0,3.0,1.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,18.99018,47.509159999999994,10766,8
10768,13.17647059,1,0,1.0,5.0,1.0,0.0,0,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.059936999999998,47.594646000000004,10768,5
10775,14.23514839,1,0,3.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,19.03161,47.49068,10775,8
10778,23.70206667,1,0,3.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.059070000000002,47.5042,10778,2
10785,10.18181818,1,0,3.0,1.0,0.0,0.0,1,0,1.0,0.0,0.0,0,1,0,0,0.0,0.0,1.0,0.0,0,18.996538,47.496502,10785,4
10789,10.76923077,1,0,1.0,1.0,1.0,1.0,0,0,1.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,19.038671,47.469516999999996,10789,4
10797,14.72,1,0,2.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.07538,47.48595,10797,8
10798,13.71428571,1,0,1.0,7.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0,19.06069,47.500735999999996,10798,5
10806,19.20790857,1,0,3.0,4.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,19.027342,47.507023,10806,1
