id,web_alberlet,web_ingatlan,web_tower,apartment,house,sale,rent,price_per_month,size(sqm),price_per_sqm,district,district_i,district_ii,district_iii,district_iv,district_v,district_vi,district_vii,district_viii,district_ix,district_x,district_xi,district_xii,district_xiii,district_xiv,district_xv,district_xvi,district_xvii,district_xviii,district_xix,district_xx,district_xxi,district_xxii,district_xxiii,street,number_of_rooms,number_of_whole_rooms,number_of_half_rooms,type_of_the_building,type_of_the_building_brick_apartment,type_of_the_building_block_apartment,type_of_building_castle_villa,type_of_building_house,type_of_the_building_part_of_house,type_of_the_building_raw_house,type_of_building_semi_detached_house,floor,deposit,deposit_per_sqm,furnish,furnish_total,furnish_furnished,furnish_equipped,furnish_partly_furnished,furnish_empty,view,view_total,view_courtyard,view_courtyard_sunny,view_courtyard_not_sunny,view_danube,view_garden,view_roof,view_square,view_panoramic,view_park,view_street,view_street_quiet,view_street_sunny,view_city,view_hill,utilities_fee,utilities_fee_per_sqm,common_cost,common_cost_details,utilities_fee_details,total_fee,overhead,balcony,parking,garage,lift,air_conditioner,utility_level,utility_double_comfort,heating,heating_total,heating_gas,heating_wall_heating,heating_combination,heating_ceiling,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,available_immediately,shortest_rental_period,children_welcomed,can_be_an_office,foreigners_welcomed,washing_machine,microwave,dish_washer,fridge,american_kitchen,condition_of_property_renovated,pet,reception,transportation,near_universities,latitude,longitude,postcode,distace_to_danube,quadratic_danube,distace_to_city_centre,quadratic_centre,distace_to_keleti,quadratic_keleti,distace_to_nyugati,quadratic_nyugati,distance_to_deli,quadratic_deli,distance_to_airport,quadratic_airport,distance_to_uni1,quadratic_uni1,distance_to_uni5,quadratic_uni5,distance_to_uni13,quadratic_uni13,distance_to_uni16,quadratic_uni16,tourism_apartment,tourism_attraction,tourism_gallery,tourism_guest_house,tourism_hostel,tourism_hotel,tourism_information,tourism_motel,tourism_museum,shop_art_music_hobbies,shop_beauty,shop_clothing_shoes_accessories,shop_convenience_shop,shop_department_store,shop_discount_store_charity,shop_food_beverages,shop_health,shop_laundry,shop_mall,shop_stationery_gifts_books_newspapers,shop_supermarket,shop_travel_agency,metro_station,leisure_dance,leisure_dog_park,leisure_fitness_centre,leisure_fitness_station,leisure_garden,leisure_nature_reserve,leisure_park,leisure_pitch,leisure_playground,leisure_sports_centre,leisure_stadium,leisure_swimming_pool,leisure_track,leisure_water_park,bus_station,amenity_sustenance,amenity_school,amenity_education,amenity_financial,amenity_healthcare,amenity_arts,amenity_entertainment,amenity_religion,amenity_police,amenity_government,amenity_vending_machine,amenity_transportation_bicycle,amenity_transportation_car,amenity_parking,amenity_coworking_space,amenity_recycling,floors_of_the_building,balconies,elevator,air_conditioning,condition_of_property,condition_of_property_newly_build,condition_of_property_in_good_condition,condition_of_property_in_medium_condition,condition_of_property_needs_renovation,condition_of_property_mint,utility_full_comfort,utility_luxury,energy_performance_certificate,ceiling_height,bathroom_and_toilet,bathroom_separate,bathroom_together,orientation,orientation_north,orientation_south,orientation_east,orientation_west,orientation_northeast,orientation_northwest,orientation_southwest,orientation_southeast,garden_access,garden_AC,attic,attic_loft_conversion,attic_penthouse,attic_topfloor
10265,,,,1,0,0,1,770000,78,31.58974359,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Bem rakpart,3 room,3,0,,,,,,,,,4,,,0,unfurnished,0,,0,,panoramic,panoramic,,,,,0,,,1,0,0,,,,,,0,,,,,,,1,,1,1,luxury,0,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,1,,, Villamos   19   41    Busz   16   116   16A    Éjszakai   916   990    Hajó   D11   ,,47.50223,19.03952,1011,0.051203995,0.002621849,1.052841121,1.108474426,3.330733181,11.09378352,1.69016045,2.856642347,1.123230438,1.261646617,17.48666711,305.7835266,2.14686495,4.609029114,6.419508308,41.21008692,6.748741737,45.54551503,3.970513103,15.7649743,1,27,5,0,0,22,17,1,21,5,7,2,2,0,1,30,2,0,0,15,6,1,4,0,3,0,2,,1,,6,14,2,0,,0,0,3,186,22,8,28,14,30,14,13,3,2,44,64,0,47,0,1,5,,available,available,renovated,0,0,0,0,0,0,1,,1,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,no,0,no loft conversion,0,0,0
5512,,,,1,0,0,1,486000,50,31.104,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Havas utca,1 + 1 half room,1,1,,,,,,,,,4,,,0,unfurnished,0,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,1,,,1,,not specified,0,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,,, Villamos   2   47   47B   48   49    Metró   M3   M4    Busz   15   115    Éjszakai   979A   979    Troli   83   ,,47.48812,19.05626,1056,0.13433463,0.018045793,1.023409983,1.047367993,2.544474059,6.474348237,2.612433512,6.824808855,2.798550803,7.831886597,15.73033485,247.4434345,1.093998766,1.1968333,5.591684834,31.26693928,8.233167007,67.78503897,5.82955066,33.9836609,4,31,20,6,20,47,19,0,13,20,63,94,1,0,5,79,16,0,6,,12,13,5,0,2,5,1,8,0,19,3,23,0,0,,0,,4,369,62,,75,31,21,16,22,2,2,105,137,1,41,0,3,,8,available,-1,mint,0,0,0,0,1,0,0,,1,not specified,,,West,0,0,0,1,0,0,0,0,not specified,,top floor,0,0,1
10381,,,,1,0,0,1,223015,23,31.02817391,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Hercegprímás utca,1 room,1,0,,,,,,,,,3,,,1,furnish,1,,0,,garden view,garden,,,,,1,,,0,0,0,,,,,,0,,,,,,,,,1,1,full comfort,0,electric,electric,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1,,, Metró   M1   M2   M3    Busz   9   15   16   105   115    Éjszakai   914   914A   916   931   950   950A   979   990    Troli   72   73   ,,47.50156,19.05272,1051,0.518445607,0.268785847,0.580223331,0.336659114,2.337955863,5.466037617,1.167237474,1.362443321,2.111099611,4.456741568,16.5526283,273.9895036,1.228146762,1.508344469,5.443736047,29.63426215,6.737294021,45.39113073,4.918698624,24.19359615,8,50,21,5,11,55,26,0,20,11,30,69,0,0,2,57,4,2,0,33,16,6,6,1,4,1,0,5,0,34,2,10,4,0,,0,0,12,592,23,5,96,22,41,39,17,1,8,12,119,1,57,3,5,3,,available,available,renovated,0,0,0,0,0,1,0,,,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
5237,,,,1,0,0,1,969630,100,31.02816,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Bem rakpart,2 + 1 half room,2,1,,,,,,,,,3,,,0,unfurnished,0,,0,,panoramic,panoramic,,,,,0,,,1,0,0,,,,,,0,,,,,,1,1,,1,1,luxury,0,floor heating,floor,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,,, Villamos   19   41    Metró   M2    Hév   H5    Busz   11   39   109   111   H5    Éjszakai   960   990   ,,47.509647,19.03916,1027,0.029876114,0.000892582,1.697485521,2.881457094,3.479310257,12.10559986,1.374684158,1.889756534,1.426211718,2.034079865,17.8595471,318.9634226,2.582049878,6.666981572,6.414402659,41.14456147,5.940987689,35.29533472,3.687734309,13.59938433,0,10,6,0,1,10,9,1,10,3,15,8,1,1,1,33,3,0,0,10,12,0,2,1,10,3,4,4,0,,11,18,3,0,,2,2,8,138,10,2,28,26,14,5,12,2,5,64,82,0,69,1,2,,6,available,available,in good condition,0,1,0,0,0,0,1,,,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
10900,,,,1,0,0,1,969630,100,31.02816,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Madách Imre tér,3 room,3,0,,,,,,,,,5,,,1,furnish,1,,0,,panoramic,panoramic,,,,,0,,,1,0,0,,,,,,0,,,,,,,1,,1,,double comfort,1,central heating,central,0,0,0,0,1,0,0,0,0,,,,,,,,,,,1,,, Villamos   47   47B   48   49    Metró   M1   M2   M3    Busz   7   9   15   16   105   108E   115   133E   5   110   112   178   8E    Éjszakai   909   914   914A   916   931   950   950A   979   979A   990   973   956   908   907    Troli   74   ,,47.49757,19.05684,1075,0.613750263,0.376689385,0.47552266,0.2261218,2.072671044,4.295965257,1.560898554,2.436404296,2.457789708,6.040730249,16.08716545,258.7968922,0.746675696,0.557524595,5.219236993,27.24043479,7.18388327,51.60817884,5.370280062,28.83990794,9,,28,9,19,69,36,0,20,22,52,,0,0,2,100,13,2,4,82,20,,7,1,8,3,1,12,0,26,4,18,3,0,,0,0,12,,57,4,117,27,,,30,0,6,46,177,4,55,2,7,8,,available,-1,renovated,0,0,0,0,0,0,0,,,together,0,1,not specified,0,0,0,0,0,0,0,0,no,0,no loft conversion,0,0,0
9970,,,,1,0,0,1,1132000,117,30.96068376,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, Meder utca,4 room,4,0,,,,,,,,,8,,,1,furnish,1,,0,,panoramic,panoramic,,,,,0,,,1,0,0,,,,,,0,,,,,,1,1,,1,1,not specified,0,central heating (metered),central,0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,,, Metró   M3    Busz   15   105    Éjszakai   950   950A    Hajó   D11   ,,47.549168,19.069292,1138,0.29593435,0.08757714,6.017973606,36.21600632,5.422859243,29.40740237,4.273829908,18.26562208,6.282086397,39.4646095,18.44295914,340.1427418,5.993238301,35.91890533,6.164679485,38.00327315,1.849927895,3.422233217,6.888860878,47.4564042,0,0,0,2,0,1,0,0,0,0,3,3,1,0,1,10,0,1,2,0,2,0,1,0,2,0,0,0,0,8,7,16,4,0,,0,0,0,12,17,0,8,10,2,1,2,0,0,0,12,2,31,0,8,8,153,available,available,newly built,1,0,0,0,0,0,0,,,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
3760,,,,1,0,0,1,290000,30,30.93333333,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Sas utca 1,1 + 1 half room,1,1,,,,,,,,,5,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,1,,1,1,luxury,0,padlófűtés,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,, Villamos   47   47B   48   49    Metró   M1   M2   M3    Busz   9   15   16   105   115    Éjszakai   909   914   914A   916   931   950   950A   979   979A   990   ,,47.49926,19.052496,1051,0.396094093,0.156890531,0.332816931,0.11076711,2.366747274,5.601492659,1.418048439,2.010861375,2.107719129,4.442479927,16.46175826,270.989485,1.1192351,1.252687209,5.50069329,30.25762667,6.993249418,48.90553742,4.996398503,24.963998,8,,22,4,12,58,25,0,19,13,35,91,0,0,1,66,5,2,2,42,16,12,7,1,4,2,0,6,0,29,2,10,3,0,,0,0,10,592,20,5,111,22,41,45,24,0,6,17,127,2,54,3,4,5,,available,available,renovated,0,0,0,0,0,0,1,10,0,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,,no loft conversion,0,0,0
5135,,,,1,0,0,1,585010,61,30.68904918,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Víziváros – Váralja,2 + 1 half room,2,1,,,,,,,,,0,,,1,furnish,1,,0,,garden view,garden,,,,,1,,,0,0,0,,,,,,0,,,,,,1,,,1,1,luxury,0,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,-1,,47.50402,19.034729,1015,0.457043608,0.20888886,1.461138712,2.134926336,3.700779901,13.69577188,1.888968344,3.568201405,0.81347792,0.661746326,17.89630091,320.2775863,2.554804743,6.527027275,6.761038958,45.71164779,6.620962765,43.83714794,3.561050766,12.68108256,1,16,8,0,0,19,21,1,16,4,12,8,3,0,1,37,4,0,1,21,9,0,6,1,6,1,4,,1,37,7,15,3,0,,0,2,10,176,22,3,35,23,24,8,15,4,4,87,74,1,52,0,1,,12,available,available,newly built,1,0,0,0,0,0,1,,,not specified,,,not specified,0,0,0,0,0,0,0,0,yes,1,-1,0,0,0
4398,,,,1,0,0,1,1292840,135,30.6450963,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Belváros,3 room,3,0,,,,,,,,,3,,,1,furnish,1,,0,,panoramic,panoramic,,,,,0,,,1,0,0,,,,,,0,,,,,,1,,,1,1,not specified,0,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,,-1,,47.49175,19.054825,1056,0.205389903,0.042185012,0.614479268,0.377584771,2.429690607,5.903396446,2.215167061,4.906965108,2.510261028,6.301410429,15.9758167,255.2267192,0.941779112,0.886947896,5.545029044,30.7473471,7.827898039,61.27598771,5.526284148,30.53981648,2,44,20,9,19,65,22,0,18,21,60,,1,0,4,81,14,1,4,,13,,6,0,4,5,1,2,0,24,4,20,0,0,,0,2,5,471,55,9,105,26,,24,27,1,6,84,154,2,43,0,4,,4,available,available,renovated,0,0,0,0,0,0,0,,1,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
5205,,,,1,0,0,1,420173,44,30.55803636,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Ó utca,3 room,3,0,,,,,,,,,3,,,1,furnish,1,,0,,garden view,garden,,,,,1,,,0,0,0,,,,,,0,,,,,,1,,,1,1,full comfort,0,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,1,,, Villamos   4   6    Metró   M1   M3    Busz   6   9   105    Éjszakai   914   914A   923   931   950   950A   979    Troli   70   72   73   78   ,,47.50428,19.05797,1066,1.003181261,1.006372642,1.020779167,1.041990108,1.969682471,3.879649037,0.816386892,0.666487557,2.525724444,6.379283967,16.32856805,266.6221346,1.173453833,1.376993898,5.018186376,25.1821945,6.441667048,41.49507436,5.202770226,27.06881802,10,46,28,3,22,46,33,0,15,10,37,41,3,2,1,95,5,4,0,38,21,6,8,3,6,2,3,13,0,27,5,13,4,0,,0,0,21,677,40,5,99,33,29,52,17,4,5,35,129,3,57,3,10,,5,available,available,renovated,0,0,0,0,0,1,0,,1,together,0,1,not specified,0,0,0,0,0,0,0,0,no,0,no loft conversion,0,0,0
11000,,,,1,0,0,1,999000,105,30.44571429,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Belgrád rakpart,3 + 1 half room,3,1,,,,,,,,,3,,,0,unfurnished,0,,0,,panoramic,panoramic,,,,,0,,,1,0,0,,,,,,0,,,,,,,,,0,1,not specified,0,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,, Villamos   2   47   47B   48   49    Metró   M3   M4    Busz   108E   110   112   115   133E   15   178   8E    Éjszakai   979A   979    Troli   83   ,,47.48911,19.054,1056,0.026211996,0.000687069,0.86070426,0.740811823,2.625607299,6.893813689,2.513085699,6.315599731,2.596217985,6.740347826,15.9279418,253.69933,1.146887616,1.315351204,5.706011637,32.5585688,8.1211277,65.95271512,5.627178078,31.66513312,4,34,18,6,17,51,21,0,14,18,58,102,1,0,3,67,15,0,6,,11,,5,0,3,5,1,6,0,20,2,21,0,0,,0,,4,363,48,10,83,22,21,18,21,2,3,81,129,1,40,0,3,4,,not available,available,renovated,0,0,0,0,0,0,0,,1,separate,1,0,not specified,0,0,0,0,0,0,0,0,no,0,top floor,0,0,1
8653,,,,1,0,0,1,808025,85,30.41976471,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Vitkovics Mihály utca,2 room,2,0,,,,,,,,,3,,,1,furnish,1,,0,,garden view,garden,,,,,1,,,0,0,0,,,,,,0,,,,,,,,,1,,not specified,0,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,, Villamos   47   47B   48   49    Metró   M1   M2   M3    Busz   7   9   15   105   108E   115   133E   5   16   110   112   178   8E    Éjszakai   907   908   909   914   914A   916   931   950   950A   956   973   979   979A   990    Troli   74   ,,47.4951,19.05655,1052,0.479002299,0.229443202,0.466903627,0.217998997,2.166639861,4.694328287,1.835987147,3.370848804,2.499074838,6.245375046,15.99755649,255.9218137,0.72529633,0.526054766,5.308991914,28.18539514,7.457786978,55.61858661,5.465219712,29.8686265,6,,22,,20,,28,0,18,23,66,,0,0,3,97,18,1,4,,16,,7,1,8,3,2,8,0,21,5,17,2,0,,0,0,6,668,61,7,119,33,,42,,1,6,73,161,2,49,1,9,,,available,-1,renovated,0,0,0,0,0,0,0,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
10552,,,,1,0,0,1,1292840,137,30.19772263,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Október 6. utca,4 room,4,0,,,,,,,,,4,,,0,unfurnished,0,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,1,,1,1,not specified,0,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,1,,, Villamos   2    Metró   M1   M2   M3    Busz   9   15   16   105   115    Éjszakai   914   914A   916   931   950   950A   990    Troli   72   73   ,,47.50115,19.0507,1051,0.361570638,0.130733326,0.514498975,0.264709195,2.489793566,6.199072001,1.26183691,1.592232387,1.959486918,3.839588982,16.67132167,277.9329662,1.333200089,1.777422477,5.600301337,31.36337507,6.78649837,46.05656013,4.792625983,22.96926381,8,47,22,4,10,51,19,0,18,9,27,65,0,0,1,47,4,2,0,30,15,6,6,1,3,0,0,12,0,33,2,10,3,0,,0,0,11,498,16,5,85,20,43,40,12,1,5,10,107,2,59,2,3,4,,available,available,renovated,0,0,0,0,0,0,0,,1,together,0,1,West,0,0,0,1,0,0,0,0,not specified,,-1,0,0,0
10722,,,,1,0,0,1,575314,61,30.18040656,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Víziváros,2 + 1 half room,2,1,,,,,,,,,2,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,1,,,1,1,luxury,0,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,,,-1,,47.503536,19.039164,1011,0.125255275,0.015688884,1.165978525,1.359505921,3.364553661,11.32022134,1.626892326,2.64677864,1.118192027,1.250353409,17.57013404,308.7096102,2.227424318,4.961419092,6.432819115,41.38116177,6.609831366,43.68987069,3.889208186,15.12594031,1,25,5,0,0,20,18,1,18,3,4,1,2,0,1,28,2,0,0,11,6,1,4,0,4,1,2,,1,,6,11,3,0,,0,2,4,167,19,6,23,13,27,10,13,3,4,54,64,0,52,0,1,3,3,available,available,newly built,1,0,0,0,0,0,1,,0,separate,1,0,not specified,0,0,0,0,0,0,0,0,yes,1,no loft conversion,0,0,0
3056,1,0,0,1,0,0,1,3000,100,30,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madách Imre tér,"
                3 rooms                            ",3,0,Brick Apartment,1,0,0,0,0,0,0,5,6000,,"Furnished, equipped",furnish,1,1,0,0,View to the city,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,0.71,93,8000,30000,38000,,0,0,0,,0,0,0,central,central,0,0,0,0,1,0,0,0,0,1,12,0,0,1,1,0,1,0,0,1,,0,,,47.4973058,19.0569562,1075,0.609379681,0.371343596,0.47777763,0.228271464,2.070392926,4.286526868,1.590133455,2.528524405,2.471635523,6.108982159,16.06726633,258.1570473,0.728988955,0.531424897,5.217457549,27.22186328,7.213522182,52.03490227,5.389976976,29.0518518,9,,26,10,18,69,36,0,22,23,55,,0,0,2,103,13,2,4,,20,,7,1,8,3,1,12,0,23,4,16,3,0,23,0,0,12,,57,7,114,28,,,30,0,6,48,176,3,57,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11094,,,,1,0,0,1,1454445,157,29.64473885,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Középső-Erzsébetváros,4 room,4,0,,,,,,,,,1,,,1,furnish,1,,0,,not specified,other,,,,,0,,,0,0,0,,,,,,0,,,,,,,1,,1,1,luxury,0,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,,,-1,,47.50198,19.07244,1077,1.19949235,1.438781898,1.742049291,3.034735732,0.858948791,0.737793026,1.565346985,2.450311183,3.592957188,12.90934135,15.24385647,232.3751601,0.877436456,0.769894734,3.972598919,15.78154217,6.83382842,46.70121087,6.318762444,39.92675882,4,16,13,3,12,41,28,0,8,15,35,27,3,1,2,95,5,1,4,20,18,2,5,3,5,0,2,14,0,16,7,9,8,0,,0,0,23,355,44,9,65,39,6,37,14,1,0,42,84,3,49,2,5,2,,available,available,mint,0,0,0,0,1,0,1,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,no loft conversion,0,0,0
4836,,,,1,0,0,1,581778,63,29.55062857,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dorottya utca,2 room,2,0,,,,,,,,,2,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,1,1,,1,1,luxury,0,central heating (metered),central,0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,,, Villamos   2    Metró   M1    Busz   15   16   105   115    Éjszakai   916   990   ,,47.49776,19.04879,1051,0.073451182,0.005395076,0.198932017,0.039573947,2.664113053,7.097498359,1.664979172,2.772155643,1.860430142,3.461200313,16.64986377,277.2179636,1.335960239,1.78478976,5.805720632,33.70639206,7.169421591,51.40060595,4.811573704,23.15124151,6,,13,3,8,54,19,0,19,10,26,76,0,0,1,57,7,2,2,42,7,10,7,0,4,1,0,,0,35,2,9,2,0,,0,0,9,439,18,4,93,22,,31,18,0,6,22,118,2,49,1,3,,4,available,available,mint,0,0,0,0,1,0,1,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
4473,,,,1,0,0,1,645000,70,29.48571429,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Jókai utca,2 room,2,0,,,,,,,,,3,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,1,,1,1,full comfort,0,floor heating,floor,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0,,, Villamos   4   6    Metró   M1   M3    Busz   6   9   91   191   291   105    Éjszakai   914   914A   923   931   934   950   950A   979    Troli   70   72   73   78   ,,47.50778,19.05882,1067,1.106186311,1.223648155,1.392333082,1.938591411,2.009010509,4.036123225,0.441727774,0.195123426,2.665254607,7.10358212,16.44936898,270.5817398,1.493292216,2.229921642,4.935853498,24.36264975,6.056541628,36.68169649,5.175998118,26.79095652,9,27,21,2,20,34,17,0,12,8,38,63,3,2,1,89,4,3,2,36,19,3,7,3,6,3,2,13,0,22,3,6,7,0,,0,0,27,439,34,4,81,35,10,37,8,6,5,40,104,3,52,3,5,4,,available,available,mint,0,0,0,0,1,1,0,,1,separate and together too,1,0,Northwest,0,0,0,0,0,1,0,0,no,0,no loft conversion,0,0,0
2416,1,0,0,1,0,0,1,5000,170,29.41176471,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrássy út,"
                3 rooms                            ",3,0,Brick Apartment,1,0,0,0,0,0,0,4,10000,,Luxury,furnish,1,1,0,0,Panoramic,panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,155,0.911764706,77,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,,0,,,47.5006977,19.0562135,1061,0.716600476,0.513516242,0.621980232,0.386859409,2.076936807,4.3136665,1.215246847,1.476824899,2.374760498,5.639487423,16.27425553,264.8513931,0.960023267,0.921644673,5.198294548,27.02226621,6.834900692,46.71586747,5.198099744,27.02024095,10,,29,8,21,70,33,0,18,14,42,105,3,0,2,94,4,3,1,49,21,10,7,1,6,3,1,13,0,29,3,12,4,0,29,0,0,16,,29,7,,29,39,,21,0,6,23,143,3,60,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8345,,,,1,0,0,1,110000,12,29.33333333,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Csengery utca,1 room,1,0,,,,,,,,,,,,0,unfurnished,0,,0,,not specified,other,,,,,0,,,0,0,0,,,,,,0,,,,,,,,,,,not specified,0,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,, Villamos   4   6    Busz   6    Éjszakai   923    Troli   70   73   74   76   78   ,,47.50274,19.06955,1074,1.432023714,2.050691917,1.575592473,2.482491641,1.083909825,1.174860509,1.351938527,1.827737781,3.378544958,11.41456603,15.47547688,239.4903847,0.863680037,0.745943206,4.173538319,17.4184221,6.709662132,45.01956593,6.087242817,37.05452511,5,21,20,3,19,40,34,0,12,15,41,31,3,1,2,91,5,1,4,24,18,3,5,4,5,1,2,14,0,21,5,11,9,0,,0,0,26,444,46,9,70,39,6,45,18,1,0,25,93,3,44,1,5,,,not specified,-1,not specified,0,0,0,0,0,0,0,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
3843,,,,1,0,0,1,960000,105,29.25714286,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Józsefhegyi utca 28-30,4 room,4,0,,,,,,,,,2,,,1,furnish,1,,0,,panoramic,panoramic,,,,,0,,,1,0,0,,,,,,0,,,,,,1,1,,1,1,double comfort,1,combination boiler,combination,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,0,,, Busz   29   91   111   291    Éjszakai   931   ,,47.525074,19.024506,1025,0.310455983,0.096382917,3.73499998,13.95022485,5.175820302,26.7891158,2.877986944,8.28280885,2.632442132,6.929751578,19.63205925,385.4177504,4.556264186,20.75954333,7.74390426,59.96805319,4.674216883,21.84830347,2.671972512,7.139437105,0,2,0,0,0,1,2,0,0,1,2,2,2,0,0,17,1,0,0,1,1,0,0,0,0,0,0,4,2,5,11,9,2,0,,3,0,18,18,16,0,9,5,1,0,6,0,0,6,0,1,25,0,3,3,13,available,available,newly built,1,0,0,0,0,0,0,,0,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,not specified,,no loft conversion,0,0,0
4600,,,,1,0,0,1,420173,46,29.22942609,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Tábor utca,2 room,2,0,,,,,,,,,0,,,1,furnish,1,,0,,garden view,garden,,,,,1,,,0,0,0,,,,,,0,,,,,,,,,1,,not specified,0,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,, Villamos   56   56A    Busz   16   116   16A   5   105   178    Éjszakai   916   956   ,,47.49915,19.03331,1012,0.37522342,0.140792615,1.338907478,1.792673235,3.804283685,14.47257436,2.268666987,5.146849898,0.699249231,0.488949487,17.78250101,316.2173422,2.507447472,6.287292825,6.925029333,47.95603126,7.172724014,51.44796978,3.716526993,13.81257289,1,15,3,0,0,18,15,1,18,6,16,8,4,0,1,40,8,1,0,22,10,0,4,0,5,2,4,,2,30,7,13,2,1,,0,0,7,137,26,4,23,19,27,7,12,4,4,62,40,7,61,0,6,,,available,-1,renovated,0,0,0,0,0,0,0,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
