,price_per_sqm,number_of_whole_rooms,floor,number_of_half_rooms,furnish_furnished,view_panoramic,view_street,balcony,lift,air_conditioner,heating_gas,heating_wall_heating,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,condition_of_property_renovated,longitude,latitude,data_index,cluster
9879,13.15003429,3.0,6.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.061478,47.531315,9879,3
9883,11.38983051,1.0,2.0,2.0,0.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.088266,47.53337,9883,5
9884,8.784313725,1.0,8.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,19.059952,47.522040000000004,9884,7
9885,11.162790699999999,3.0,7.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.039341,47.507877,9885,7
9893,19.04761905,2.0,5.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.051579999999998,47.516090000000005,9893,8
9895,9.6,2.0,1.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.05684,47.49757,9895,5
9899,11.85185185,3.0,7.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.08775,47.50297,9899,3
9900,6.948571428999999,3.0,0.0,1.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.98421,47.490947999999996,9900,1
9901,10.22222222,3.0,4.0,0.0,1.0,1,0,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.057398000000003,47.517223,9901,4
9906,16.57487179,5.0,2.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.050413,47.518974,9906,6
9909,11.48717949,2.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07534,47.48007,9909,5
9916,9.6,2.0,1.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.065592000000002,47.485424,9916,5
9920,15.01364301,3.0,3.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.050098000000002,47.51121,9920,0
9921,14.8,2.0,5.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05913,47.50219,9921,3
9929,10.18181818,2.0,4.0,0.0,1.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.080957,47.505688,9929,4
9938,13.51111111,1.0,3.0,0.0,1.0,1,0,1.0,1.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1,19.065235,47.495834,9938,0
9939,15.38461538,2.0,8.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06694,47.547940000000004,9939,8
9941,23.7037037,3.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.053127,47.493084,9941,2
9942,14.22978723,2.0,4.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.069902,47.513729999999995,9942,3
9946,11.47169811,1.0,5.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.04937,47.50877,9946,3
9949,7.2,1.0,3.0,1.0,1.0,0,1,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,19.07893,47.49354,9949,1
9951,7.2,2.0,1.0,1.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.002077,47.499226,9951,1
9958,11.162790699999999,1.0,3.0,1.0,0.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.02905,47.51143,9958,5
9962,8.615384615,1.0,2.0,0.0,1.0,1,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.02477,47.50906,9962,1
9969,12.0,3.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.02877,47.50182,9969,5
9970,30.96068376,4.0,8.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.069292,47.549168,9970,9
9972,13.962688,3.0,1.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.039103,47.510124,9972,0
9977,12.22321455,4.0,0.5,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.01362,47.52926,9977,5
9980,11.70731707,4.0,7.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.057370000000002,47.52941,9980,3
9988,20.35968504,4.0,2.0,0.0,1.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.066608,47.513428000000005,9988,2
9994,10.21276596,2.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.080404,47.47286,9994,5
9998,23.08645714,2.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.074676999999998,47.512787,9998,2
9999,17.73037714,3.0,5.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.074676999999998,47.512787,9999,8
10000,12.8,3.0,2.0,1.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.08624,47.531975,10000,0
10002,12.66666667,2.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.055365,47.520835999999996,10002,3
10008,10.66666667,1.0,2.0,0.0,1.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.08472,47.494694,10008,5
10022,16.01206519,3.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.99093,47.509246999999995,10022,6
10025,9.846153846,1.0,0.0,2.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.20734,47.52978,10025,5
10028,14.58588718,2.0,1.0,1.0,1.0,0,0,1.0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,19.05765,47.50685,10028,0
10029,19.05237895,2.0,7.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05913,47.50219,10029,8
10030,19.42857143,3.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.073809,47.50828,10030,6
10041,8.658823529,4.0,5.0,1.0,0.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.051895000000002,47.48003,10041,4
10045,20.41326316,3.0,3.0,0.0,1.0,1,0,1.0,0.0,1.0,1,0,0,0.0,0.0,1.0,0.0,1,19.03138,47.50609,10045,2
10050,6.4,3.0,1.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.04094,47.52961,10050,1
10055,21.33333333,2.0,3.0,0.0,1.0,0,0,1.0,1.0,1.0,1,0,0,0.0,0.0,0.0,0.0,1,19.051949,47.49561,10055,2
10063,18.46153846,2.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.06733,47.51175,10063,6
10064,12.698412699999999,3.0,2.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.041752,47.464752000000004,10064,0
10069,11.63636364,3.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06557,47.50927,10069,5
10071,11.81538462,4.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.003485,47.521687,10071,5
10076,7.272727272999999,3.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.11818,47.536815999999995,10076,1
10077,11.42857143,1.0,8.0,2.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.079844,47.529090000000004,10077,7
10078,13.3201697,4.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05762,47.496075,10078,0
10083,18.79348293,3.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.029184,47.50112,10083,6
10091,12.94117647,4.0,1.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,18.988909,47.51878,10091,0
10093,16.91428571,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05914,47.50132,10093,8
10099,11.31707317,1.0,3.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.092229999999997,47.544709999999995,10099,5
10100,12.54901961,2.0,8.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.064444,47.547092,10100,3
10101,11.78947368,1.0,0.0,0.0,1.0,1,0,1.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.022714999999998,47.555504,10101,5
10110,9.6,2.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0,19.03036,47.509209999999996,10110,5
10112,12.21818182,3.0,2.0,2.0,1.0,1,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,18.98749,47.46967,10112,5
10115,18.79348293,3.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.029184,47.50112,10115,6
10123,16.80692,3.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.050583,47.50443,10123,6
10126,14.77531429,5.0,6.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.032923,47.49306,10126,3
10127,7.2452830189999995,2.0,5.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0,19.164579999999997,47.4402,10127,4
10128,8.597014925,1.0,0.0,2.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.107332,47.378284,10128,1
10140,22.51851852,3.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.053127,47.493084,10140,2
10152,12.26666667,1.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.09339,47.51076,10152,5
10156,19.0848,2.0,7.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.073153,47.477345,10156,8
10157,10.85714286,3.0,1.0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.032293,47.547847999999995,10157,5
10162,10.93333333,3.0,6.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.054000000000002,47.48911,10162,7
10164,8.988764045,3.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07343,47.51478,10164,1
10168,20.01816774,2.0,7.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.066488,47.507614000000004,10168,8
10170,17.69149474,3.0,5.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05914,47.50132,10170,8
10182,16.548351999999998,2.0,5.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06454,47.48512,10182,8
10184,16.75071304,3.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.049727999999998,47.507940000000005,10184,6
10185,10.85714286,2.0,1.0,2.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.028876999999998,47.513363,10185,5
10192,10.32258065,2.0,2.0,1.0,0.0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0,18.99876,47.49746,10192,5
10199,9.24,3.0,3.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.05305,47.51507,10199,4
10210,23.88059701,2.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.069466000000002,47.47991,10210,2
10211,13.06122449,1.0,5.0,1.0,1.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.039341,47.507877,10211,3
10221,9.353846154,2.0,3.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.037125,47.524296,10221,4
10228,10.51428571,1.0,2.0,2.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.011,47.47692,10228,5
10232,11.93390769,3.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.070604,47.491985,10232,5
10234,18.91960976,3.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.0507,47.50115,10234,6
10238,14.13333333,1.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.085032,47.503840000000004,10238,0
10239,11.08148571,4.0,1.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.052310000000002,47.51189,10239,5
10243,13.80392157,2.0,8.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.064444,47.547092,10243,3
10247,9.6,1.0,1.0,1.0,1.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,18.97859,47.52495,10247,5
10251,26.503220000000002,3.0,5.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.022806,47.52028,10251,9
10258,18.96165333,3.0,6.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06966,47.47468,10258,8
10260,10.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,18.994278,47.496159999999996,10260,5
10261,9.6,2.0,2.0,1.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.066858,47.594359999999995,10261,5
10263,14.47978667,2.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05913,47.50091,10263,3
10264,14.08,2.0,4.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06694,47.547940000000004,10264,3
10267,17.13211288,5.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05684,47.49051,10267,6
10269,7.765853658999999,2.0,2.0,1.0,0.0,0,1,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.034426,47.535385,10269,1
10270,8.25,2.0,0.5,0.0,1.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,18.99766,47.52017,10270,1
10271,14.53109421,3.0,6.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06966,47.47468,10271,3
10277,6.933333332999999,2.0,1.0,0.0,1.0,0,1,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.23088,47.42707,10277,1
10284,19.28303729,2.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.06234,47.49861,10284,6
10293,7.567567567999999,2.0,3.0,1.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.102179,47.51703,10293,1
10303,23.13253012,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05885,47.49539,10303,2
10312,14.63592453,3.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05913,47.50219,10312,0
10326,19.24226977,3.0,7.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06658,47.54851,10326,8
10328,17.94145306,2.0,7.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0642,47.50293,10328,8
10333,7.880597015,2.0,0.5,0.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.01942,47.48471,10333,1
10343,11.85789554,3.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06188,47.504128,10343,3
10344,7.563636364,2.0,4.0,0.0,1.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,19.17389,47.44983,10344,4
10345,24.68462933,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0642,47.50293,10345,2
10346,14.7027027,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.072409,47.476482,10346,0
10350,7.138461538,2.0,0.0,1.0,1.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.01659,47.49491,10350,1
10353,7.849056603999999,2.0,5.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.117373999999998,47.468246,10353,4
10366,13.29230769,3.0,3.0,0.0,1.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06625,47.54782,10366,0
10379,12.8,3.0,5.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.049727999999998,47.507940000000005,10379,3
10385,9.955555556,4.0,4.0,0.0,0.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.075968,47.537434000000005,10385,4
10386,20.68544,4.0,4.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.032763,47.51915,10386,2
10392,26.74841379,4.0,3.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.003485,47.521687,10392,9
10399,19.66666667,3.0,9.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.056107,47.520270000000004,10399,8
10400,16.50435177,4.0,2.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.061146,47.500477000000004,10400,6
10405,10.0,1.0,3.0,1.0,1.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.101374,47.439457,10405,4
10407,8.0,3.0,3.0,0.0,0.0,0,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.062782000000002,47.51173,10407,1
10412,25.339679999999998,3.0,1.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.063953,47.54626,10412,2
10421,16.23808,3.0,7.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.07538,47.48595,10421,8
10422,7.771428571,2.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.055483,47.49433,10422,4
10423,9.650793651,1.0,1.0,2.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.075968,47.537434000000005,10423,5
10429,11.57894737,3.0,5.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.056707,47.52244,10429,3
10436,11.162790699999999,2.0,5.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.02308,47.4556,10436,3
10437,9.638554217000001,2.0,5.0,2.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.036596,47.52138,10437,4
10440,12.5366303,3.0,3.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.054000000000002,47.48911,10440,0
10444,11.37700267,3.0,1.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.00657,47.52378,10444,5
10448,12.411264,2.0,5.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.05752,47.49977,10448,3
10456,8.489795917999999,1.0,0.0,1.0,1.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.00556,47.4016,10456,1
10457,10.66666667,1.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.035059,47.52547,10457,5
10461,9.182608696,4.0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.074676999999998,47.512787,10461,1
10467,17.71561143,2.0,9.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07538,47.48595,10467,8
10473,8.827586207000001,2.0,2.0,0.0,1.0,0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1,19.12526,47.50577,10473,1
10474,21.6,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.054000000000002,47.48911,10474,2
10479,8.888888889,1.0,0.0,1.0,1.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.030952,47.52074,10479,1
10489,6.76,2.0,4.0,1.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.07904,47.49184,10489,4
10491,10.88,4.0,1.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,18.999622,47.498882,10491,5
10493,10.59047619,1.0,3.0,1.0,1.0,1,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,18.990129999999997,47.49309,10493,4
10501,10.46857143,2.0,2.0,0.0,1.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.08238,47.47888,10501,5
10506,12.44444444,2.0,3.0,0.0,1.0,0,0,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.05272,47.50156,10506,0
10509,11.904000000000002,4.0,1.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.020035,47.48507,10509,5
10515,10.66666667,4.0,4.0,1.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05291,47.49156,10515,4
10518,9.208888888999999,3.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.03138,47.50609,10518,1
10532,9.442622951,3.0,6.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.054724,47.473490000000005,10532,7
10534,13.1588785,3.0,1.0,0.0,0.0,0,1,1.0,1.0,1.0,1,0,0,0.0,0.0,1.0,0.0,0,19.05885,47.49539,10534,0
10540,10.46153846,2.0,7.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06956,47.532032,10540,7
10543,12.06557377,1.0,0.0,1.0,1.0,0,0,1.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,18.99977,47.5186,10543,5
10545,9.796923077,3.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,18.975929999999998,47.52874,10545,5
10548,10.79069767,2.0,2.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.08015,47.47905,10548,5
10554,12.0,1.0,1.0,1.0,1.0,0,1,1.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1,19.03545,47.50929,10554,5
10558,14.77531429,4.0,3.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.98271,47.52417,10558,0
10559,12.41791045,2.0,5.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,19.053095000000003,47.518925,10559,3
10563,22.78904407,3.0,3.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.03952,47.50223,10563,2
10567,21.54733333,4.0,5.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.03952,47.50223,10567,2
10568,10.8,2.0,1.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.054758,47.503906,10568,5
10570,17.23786667,3.0,5.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.03916,47.50201,10570,8
10575,8.0,2.0,2.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.01,47.482659999999996,10575,1
10576,11.88571429,1.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06716,47.50991,10576,3
10578,9.523809523999999,3.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06628,47.499615000000006,10578,4
10585,8.727272727,2.0,4.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.059689000000002,47.495075,10585,4
10588,16.76190476,4.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.067818,47.54945,10588,6
10590,12.411264,2.0,4.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.069292,47.549168,10590,3
10591,9.365853658999999,1.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0,19.023575,47.496952,10591,4
10594,10.4,1.0,6.0,1.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,18.997729999999997,47.46994,10594,7
10596,12.21374046,4.0,3.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.061726,47.567196,10596,0
10597,12.33655172,3.0,1.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,18.999622,47.498882,10597,5
10600,12.8,3.0,7.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.065414,47.51037,10600,3
10601,13.44,3.0,0.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.00657,47.52378,10601,0
