ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF millions),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude
65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,138,717391.3043, Ürömhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.581375,19.020317
66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,125,688000, Ürömhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.581375,19.020317
67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,214,373364.486, Cinkota,-1,-1,1,garden view,1,0,0,-1,available,1,6 + 3 half room,6,3,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.522003,19.231058
68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,132,598484.8485, Budafok,-1,-1,1,garden view,1,0,0,-1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,3,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion possible,1,-1,47.427578,19.02647
69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,80,662500, Sashegy,-1,-1,1,not specified,0,0,0,-1,-1,-1,3 room,3,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.48056,19.020111
70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,106,603773.5849, Íjász utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 + 1 half room,4,1,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,2,-1,not specified,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0, Busz   45   46   146   176E   276E   7G    Éjszakai   996   996A   ,47.50419,19.20688
71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,126,857142.8571, Aranyhegyi út,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 + 2 half room,4,2,newly built,1,0,0,0,0,0,luxury,0,0,1,A+,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   160    Éjszakai   943   960   ,47.5741,19.030628
72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,170,308823.5294, Madách utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,5 + 1 half room,5,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,-1,natural gas (convector),1,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion possible,1, Busz   124   224   231   277   7   8E   108E    Éjszakai   979   ,47.540276,19.13066
73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,150,846666.6667, Tarhos utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,3 + 1 half room,3,1,newly built,1,0,0,0,0,0,luxury,0,0,1,A+,1,-1,renewable energy,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   218   ,47.58003,19.00998
74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9,88,692045.4545, Cinkota – Honfoglalás lakópark,-1,-1,1,garden view,1,0,0,-1,available,1,2 + 2 half room,2,2,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,together,0,1,-1,-1,-1,loft conversion not possible,0,-1,47.52979,19.211657
75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,210,333333.3333, Csillaghegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 + 4 half room,4,4,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,2,-1,other,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.585827,19.051441
76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,180,694444.4444, II/A kerület – Széphalom,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.559986,18.959665
77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.9,210,809047.619, II/A kerület – Budaliget,-1,-1,1,garden view,1,0,0,-1,available,1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,luxury,0,0,1,AA,2,-1,gáz (cirko),1,0,0,0,not specified,separate,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.56751,18.941212
78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5,145,617241.3793, Aranyhegy,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,renewable energy,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.574745,19.02756
79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9,100,469000, Szárazhegy út 97,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,newly built,1,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   162   197   262   97E    Éjszakai   990   ,47.465954,19.312746
80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,97,383505.1546, Újpéteritelep,-1,-1,-1,garden view,1,0,0,-1,not available,0,3 room,3,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,2,-1,gáz (cirko),1,0,0,0,no,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.40805,19.192133
81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9,179,250837.9888, Frangepán utca,-1,-1,1,panoramic,0,1,0,-1,not available,0,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion,1, Busz   98   198    Éjszakai   980   ,47.45858,19.19813
82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,95,821052.6316, Újmátyásföld,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.518024,19.195248
83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.2,163,449079.7546, Rákosszentmihály – Szent György-telep,-1,-1,1,garden view,1,0,0,-1,-1,-1,6 room,6,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.53463,19.168825
84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7,150,331333.3333, Rákoscsaba-Újtelep,-1,-1,-1,garden view,1,0,0,-1,-1,-1,5 room,5,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,2,-1,gáz (cirko),1,0,0,0,not specified,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.498466,19.280668
85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9,125,719200, Tarhos utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,3 + 2 half room,3,2,newly built,1,0,0,0,0,0,full comfort,0,1,0,A+,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   218   ,47.58003,19.00998
86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,159,352201.2579, Almáskert,-1,-1,1,garden view,1,0,0,-1,not available,0,4 + 1 half room,4,1,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,no,together,0,1,-1,-1,-1,loft conversion not possible,0,-1,47.408806,19.21397
87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8,120,523333.3333, Árpádföld,-1,-1,1,not specified,0,0,0,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,heat pump,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.53294,19.199081
88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,123,894308.9431, Sasad,-1,-1,1,garden view,1,0,0,-1,-1,-1,1 + 4 half room,1,4,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.475895,19.006678
89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,269,464684.0149, Csikóvár utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 + 3 half room,4,3,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   160   219    Éjszakai   943   960   ,47.58206,19.03113
90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,177,785310.7345, Ürömhegy,-1,-1,1,panoramic,0,1,0,-1,available,1,4 room,4,0,newly built,1,0,0,0,0,0,luxury,0,0,1,A+,2,-1,other,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.581375,19.020317
91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,180,638888.8889, Táborhegyi út,-1,-1,1,panoramic,0,1,0,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,2,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,-1,-1, Villamos   1   17   19   41    Busz   137   160   237   260   260A   218    Éjszakai   901   937   960   ,47.55019,19.02635
92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,169,615384.6154, Budatétény,-1,-1,1,panoramic,0,1,0,-1,available,1,6 room,6,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,CC,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.417107,19.01089
93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,242,1227272.727, Farkasrét,-1,-1,1,panoramic,0,1,0,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,2,-1,heat pump,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.484234,18.998856
94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,105,452380.9524, Postakocsi utca 66,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,newly built,1,0,0,0,0,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   162   197   262   97E    Éjszakai   990   ,47.462566,19.314903
95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,148,743243.2432, Péterhegy,-1,-1,1,panoramic,0,1,0,-1,available,1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,heat pump,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.584328,19.02857
96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,144,1222222.222, Diana utca,-1,-1,1,panoramic,0,1,0,-1,available,1,4 room,4,0,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,2,-1,gáz (cirko),1,0,0,0,yes,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0, Busz   21   110   112   212   21A    Éjszakai   990   ,47.500256,18.998693
97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9,98,601020.4082, József utca 3,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   141   158   58   250B   250    Éjszakai   941   ,47.421165,19.034399
98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.99,130,346076.9231, Rákoskert,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 room,5,0,newly built,1,0,0,0,0,0,not specified,0,0,0,-1,1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.46225,19.306496
99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,135,555555.5556, Elza utca 24,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,CC,2,-1,padlófűtés,0,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.430023,18.997068
100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,169,615384.6154, Park utca 29,-1,-1,1,garden view,1,0,0,-1,available,1,6 room,6,0,newly built,1,0,0,0,0,0,not specified,0,0,0,CC,2,-1,gáz (cirko),1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   150   ,47.409393,19.010857
101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,183,327322.4044, Rákoscsaba-Újtelep,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,natural gas boiler,1,0,0,0,yes,separate and together too,1,0,-1,-1,-1,loft conversion possible,1,-1,47.498466,19.280668
102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9,110,444545.4545, Wesselényi utca,-1,-1,1,garden view,1,0,0,-1,available,1,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,loft conversion,1, Villamos   52    Busz   35   36   52    Éjszakai   966   ,47.426052,19.116447
103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,103,631067.9612, Gordonka utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,2 + 2 half room,2,2,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   176E   276E   44   45    Éjszakai   908   ,47.50514,19.17714
104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9,120,482500, Szent Imre-kertváros,-1,-1,1,garden view,1,0,0,-1,not available,0,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.426834,19.207228
105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9,120,482500, Szent Imre-kertváros,-1,-1,1,garden view,1,0,0,-1,not available,0,2 + 2 half room,2,2,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.426834,19.207228
106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.8,150,412000, Cinkota – Ilonatelep,-1,-1,1,garden view,1,0,0,-1,available,1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.52651,19.233608
107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,170,323529.4118, Rozsnyó utca,-1,-1,1,street view,0,0,1,-1,available,1,5 room,5,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1, Busz   183   900   ,47.43788,19.20772
108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9,101,553465.3465, Rákoscsaba,-1,-1,1,not specified,0,0,0,-1,available,1,4 room,4,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,2,-1,other boiler,0,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.480015,19.299547
109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,450,553333.3333, Bodajk utca,-1,-1,1,panoramic,0,1,0,-1,available,1,7 + 1 half room,7,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,4,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1, Busz   53   ,47.47692,19.011
110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,110,344545.4545, Komárom utca,-1,-1,1,garden view,1,0,0,-1,not available,0,2 + 1 half room,2,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,-1,natural gas (convector),1,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion possible,1, Villamos   50    Busz   236   236A    Éjszakai   950   950A   ,47.43808,19.19668
111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,100,379000, Ganz-kertváros,-1,-1,1,garden view,1,0,0,-1,-1,-1,3 room,3,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.420395,19.218422
112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5,119,457983.1933, Rákosszentmihály,-1,-1,-1,garden view,1,0,0,-1,-1,-1,2 + 2 half room,2,2,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,2,-1,not specified,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.527313,19.170956
113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9,160,311875, Madárdomb,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,loft conversion,1,-1,47.477093,19.232784
114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9,132,468939.3939, Alsórákos,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.524723,19.12863
115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,102,783333.3333, Kelenvölgy,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.447567,19.02468
116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,60,775000, Sashalom,-1,-1,1,garden view,1,0,0,-1,not available,0,3 room,3,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,no,together,0,1,-1,-1,-1,loft conversion not possible,0,-1,47.509716,19.177662
117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.9,123,771544.7154, Sasad,-1,-1,1,garden view,1,0,0,-1,available,1,3 + 2 half room,3,2,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,3,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.475895,19.006678
118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,164,792682.9268, Stefan Wyszyński utca,-1,-1,1,panoramic,0,1,0,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,2,-1,padlófűtés,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.568874,19.004728
119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,64,1296875, Boglárka utca,-1,-1,1,garden view,1,0,0,-1,not available,0,3 room,3,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,2,-1,natural gas (convector),1,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion possible,1, Busz   7   153   213   214   ,47.45969,19.03112
120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,235,574468.0851, Hunyadi utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,1 + 2 half room,1,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   46   98   198    Éjszakai   980   ,47.47378,19.24895
121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8,90,420000, Bethlen utca,-1,-1,1,not specified,0,0,0,-1,not available,0,3 room,3,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,-1,-1,not specified,0,0,0,0,not specified,together,0,1,-1,-1,-1,loft conversion possible,1, Villamos   51   52    Busz   35   51   52   151    Éjszakai   948   ,47.43698,19.11058
122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,117,597435.8974, XVI. utca,-1,-1,1,not specified,0,0,0,-1,available,1,4 + 2 half room,4,2,mint,0,0,0,0,0,1,luxury,0,0,1,-1,2,-1,gáz (cirko),1,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1, Busz   101B   101E   114   287   213   214    Éjszakai   941   ,47.41095,19.000332
123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,160,437500, Füzike utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,3 + 2 half room,3,2,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,loft conversion,1, Busz   141   158   58    Éjszakai   941   ,47.42426,19.0097
124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,130,100000, Üllői út,-1,-1,1,garden view,1,0,0,-1,not available,0,2 room,2,0,needs renovation,0,0,0,0,1,0,full bath,0,0,0,-1,1,-1,natural gas (convector),1,0,0,0,no,separate,1,0,-1,-1,-1,loft conversion not possible,0, Busz   193E   236   236A   266   ,47.42602,19.226908
125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,88,647727.2727, Határ út 54,-1,-1,1,panoramic,0,1,0,-1,not available,0,3 room,3,0,mint,0,0,0,0,0,1,double comfort,1,0,0,AA++,2,-1,combination boiler,0,0,1,0,yes,separate and together too,1,0,-1,-1,-1,loft conversion,1, Busz   219   160    Éjszakai   943   960   ,47.57916,19.039886
126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,120,1291666.667, Szentes utca 32,-1,-1,1,not specified,0,0,0,-1,-1,-1,6 room,6,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,3,-1,not specified,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   133E   7   124   125   277    Éjszakai   979   ,47.526703,19.116785
127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,700,357142.8571, Váltó utca,-1,-1,1,street view,0,0,1,-1,available,1,6 + 1 half room,6,1,in medium condition,0,0,0,1,0,0,luxury,0,0,1,-1,2,-1,padlófűtés,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0, Busz   277   ,47.501,19.16721
128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,278,287410.0719, Mikszáth Kálmán utca 54,-1,-1,1,not specified,0,0,0,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,3,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1, Busz   20E   96   220    Éjszakai   914   ,47.56868,19.10068
