ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude
22,1,0,0,371,51,7.274509804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hadriánus utca,"
                2 rooms                            ",2,0,Block Apartment,0,1,742,71,37,"Furnished, equipped",1,1,0,0,9,-1,View to the hills,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,-1,-1,-1,-1,1,"Perfect quiet flat at a perfect location for staying in Bp.  
With 2 rooms. Low costs.  
Available immediatelly.  
Only for long term. Two month deposit and first month rental price.","Jászai Mari square, Nyugati square",7 bus,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.821 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.277 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.800 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.839 km )Baptista Teológiai Akadémia - BTA ( 1.710 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.881 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.881 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.579 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.214 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.702 km )Közép-Európai Egyetem - KEE ( 0.822 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.893 km )McDaniel College - MCDC ( 1.977 km )Magyar Képzőművészeti Egyetem - MKE ( 0.967 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.952 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.938 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.885 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.902 km )Semmelweis Egyetem - SE EFK ( 1.785 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.582 km )Szent István Egyetem - SZIE ÁOTK ( 1.855 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.611 km )Central European University - CEU ( 0.822 km )

                    More
                    



",47.6036783,19.06400825
23,1,0,0,850,84,10.11904762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Egressy út,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1849,62,108,"Empty, equipped",0,1,0,1,-0.5,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,-1,-1,-1,-1,www.renthungary.hu,"Near Danube, Széll Kálmán square","4, 6 trams, Metro 3 blue						",,47.51895565,19.12700429
24,1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cinkotai út,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1113,77,56,"Partly furnished, equipped",0,1,1,0,1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,At least one year,Yes,-1,-1,-1,-1,www.renthungary.hu,"Near Danube, Móricz Zsigmond square","4, 6 trams, Metro 2 red",,47.52409614,19.13550018
25,1,0,0,584,37,15.78378378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kálmán Imre utca,"
                1 room                            ",1,0,Brick Apartment,1,0,1169,77,31,"Furnished, equipped",1,1,0,0,3,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,"37 sqm, SUNNY and QUIET flat for rent in Pest 5th district near to OKTOGON. 
 The location's is very cool, the transport is excellent, just few mins walk from M3 and 4-6 tram  station. 

 The flat is furnished and fully equipped and AIR-CONDITIONED.

The rental fee is 189.000 HUF per month  
utilities(gas, electicity, water) are overhead on basis according to measured consumption.  
The common cost is 10.000 HUF per month 

Only available for long term rent(minimum renting period is 12 month). 
 Two months deposit needed.
",Oktogon,Matro 4,"Moholy-Nagy Művészeti Egyetem - MOME ( 1.771 km )Nemzetközi Üzleti Főiskola (International Business School), - NÜF IBS ( 1.531 km )Sola Scriptura Teológiai Főiskola - SSTF ( 1.150 km )International Business School - IBS ( 1.531 km )

                    More
                    



",47.5071904,19.0539325
26,1,0,0,386,33,11.6969697,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Móricz Zsigmond körtér,"
                1 room                            ",1,0,Brick Apartment,1,0,773,31,31,"Empty, furnished as well",1,0,0,1,1.5,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,-1,-1,-1,-1,-1,diamond.alberlet.hu,Móricz Zsigmond square,"4, 6 trams, Metro 3 blue						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.675 km )Általános Vállalkozási Főiskola - ÁVF ( 1.532 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.180 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.182 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.716 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.182 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.716 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.182 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.716 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.239 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 0.601 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 0.601 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 0.601 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 0.601 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 0.601 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.079 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 0.601 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 0.601 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.367 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.408 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.458 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.458 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.791 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.500 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.290 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.500 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.500 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.532 km )Közép-Európai Egyetem - KEE ( 1.744 km )Károli Gáspár Református Egyetem - KRE ( 0.301 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.507 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.322 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.871 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.066 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.708 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.490 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.461 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.722 km )Semmelweis Egyetem - SE ( 0.542 km )Semmelweis Egyetem - SE ÁOK ( 0.542 km )Semmelweis Egyetem - SE EFK ( 0.924 km )Semmelweis Egyetem - SE FOK ( 0.542 km )Semmelweis Egyetem - SE GYTK ( 0.542 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.084 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.890 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.717 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.582 km )Central European University - CEU ( 1.744 km )

                    More
                    



",47.4771689,19.0475933
27,1,0,0,510,50,10.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szőlő utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1020,25,40,Furnished by designer,1,0,0,0,3,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6 months,-1,-1,Yes,-1,-1,-1,Széll Kálmán square,"4, 6 trams, Metro 1 historic line						","Moholy-Nagy Művészeti Egyetem - MOME ( 1.413 km )Mozgássérültek Pető András Nevelőképző és Nevelőintézete - MPANNI ( 0.526 km )Nemzetközi Üzleti Főiskola (International Business School), - NÜF IBS ( 1.505 km )International Business School - IBS ( 1.505 km )

                    More
                    



",47.5424566,19.0374214
28,1,0,0,386,40,9.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Széher út,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,773,40,46,"Partly furnished, equipped",0,1,1,0,1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,At least one year,-1,-1,-1,-1,-1,"------>ONLY FOR LONG TERM, MINIMUM 1 YEAR with 2 month deposit , and first month rent. It can be mooved from the MIDDLE OF DECEMBER!<------ 
YOU CAN CALL ME ON THE WEEKEND TOO! 
OUR SERVICE IS FREE FOR THE TENANTS! 
I can speak in English!","Corvin negyed, Fővám tér, Ráday utca","4, 6 trams, 47, 49 trams, 7 bus, Matro 4","Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.537 km )Eötvös Loránd Tudományegyetem - ELTE TÓFK ( 1.749 km )Közép-Európai Egyetem - KEE ( 1.608 km )Semmelweis Egyetem - SE TSK ( 1.525 km )Central European University - CEU ( 1.608 km )

                    More
                    



",47.5277038,18.97424975
29,1,0,0,464,42,11.04761905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erkel utca,"
                1 room                            ",1,0,Brick Apartment,1,0,927,53,28,"Furnished, equipped",1,1,0,0,3,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,"In the 9th district, on Erkel Street, a 42 sqm, 1 bedroom, furnished, mechanized, galvanized, 3rd floor, air-conditioned, bathtub, bright, January moveable apartment is for rent. 

The real estate cost and common cost together amount to about 26,000 Forints, but it obviously depends on consumption as well. 
Keeping pets and smoking in the apartment is not allowed. (You can smoke in the corridor.) 
Near the apartment are the Corvinus, the Market Hall, the Kalvin Square and Fovam Square. 

Minimum rental period is 1 year. 
The apartment can be moved from January by paying 2 month deposit and the rent for the month month!",Blaha Lujza square,"47, 49 trams, Metro 3 blue, Matro 4						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.697 km )Általános Vállalkozási Főiskola - ÁVF ( 1.457 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.146 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.303 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.590 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.303 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.590 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.303 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.590 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.554 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 0.709 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 0.709 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 0.709 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 0.709 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 0.709 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.257 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 0.709 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 0.709 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.448 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.643 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.319 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.319 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.670 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.770 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.180 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.770 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.770 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.457 km )Közép-Európai Egyetem - KEE ( 1.437 km )Károli Gáspár Református Egyetem - KRE ( 0.408 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.685 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.671 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.750 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.183 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.805 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.220 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.765 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.803 km )Semmelweis Egyetem - SE ( 0.851 km )Semmelweis Egyetem - SE ÁOK ( 0.851 km )Semmelweis Egyetem - SE EFK ( 0.977 km )Semmelweis Egyetem - SE FOK ( 0.851 km )Semmelweis Egyetem - SE GYTK ( 0.851 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.077 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.553 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.962 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.899 km )Central European University - CEU ( 1.437 km )

                    More
                    



",47.48657,19.060145
30,1,0,0,773,62,12.46774194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hermann Ottó utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1546,62,40,"Empty, equipped",0,1,0,1,1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,At least one year,-1,-1,-1,-1,-1,"Apartment FOR RENT in 2nd district at Herman Otto Street is a spacious freshly RENOVATED 62nm, unfurnished, 1st floor 3room apartment  with terrace and A/C and terasse in quiet environment.        

LAYOUT:2 bedrooms + 1 living room + kitchen, bathroom with bath tub, separate toilet.       
EQUIPPED:  washing machine, air-conditioner, Alarm, owen , microwave, dishwashermachine       

Cozy, comfortable home in a beautiful, quiet environment is recommended for couples and families. .   

Easily accessable by public transportation close Mammut  and Szell Kalman ter.        
Many International Schools/nursery  is nearby        
Sorry NO pets and Smoking.       

Rental Price: 250,000.-HUF/month +cc + utilities       
Available immediately, for a long distance, for a minimum of one year. with 2 monthly deposit       

Only for demanding tenants with reference.        
Please feel free contact for more information even on weekends.        
",Corvin negyed,7 bus,"Moholy-Nagy Művészeti Egyetem - MOME ( 0.904 km )Mozgássérültek Pető András Nevelőképző és Nevelőintézete - MPANNI ( 0.998 km )Nemzetközi Üzleti Főiskola (International Business School), - NÜF IBS ( 0.713 km )International Business School - IBS ( 0.713 km )

                    More
                    



",47.5145032,19.0096074
31,1,0,0,773,55,14.05454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szabó Ilonka utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1546,46,62,"Furnished, equipped",1,1,0,0,0,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,"Cosy FLAT FOR RENT in the 1st district at Szabo Ilonka st near Szell Kalman Sqr and Mammut mall.    

The apartment is 55 sqm fully equipped and furnished  a big living room w/ american kitchen,with bedroom,bathroom and separate toilet.    
Suitable for businessmen and couples.    

All costs including electricity, heating and common cost is paid monthly.    

Can be moved in immediately by paying deposit (2months rent fee) and one month rent fee.    

Sorry NO smoking and pets allowed.    

Only for demanding tenants with reference.    

Please feel free to contact me on weekends as well.","Astoria, Deák square, Kálvin square",Metro 3 blue,"Általános Vállalkozási Főiskola - ÁVF ( 1.692 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.738 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.860 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.528 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.860 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.528 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.860 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.528 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.937 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.937 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.937 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.937 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.937 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.937 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.937 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.804 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.804 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.918 km )Eötvös Loránd Tudományegyetem - ELTE TÓFK ( 1.160 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.692 km )Közép-Európai Egyetem - KEE ( 1.410 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.647 km )Semmelweis Egyetem - SE TSK ( 0.831 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.319 km )Central European University - CEU ( 1.410 km )

                    More
                    



",47.5063793,19.0298378
32,1,0,0,1839,122,15.07377049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Havas utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,3679,124,31,"Furnished, equipped",1,1,0,0,1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,"In the 5th district, there is a LUXURY apartment with a view for the DANUBE, in the Havas street for rent.

The interior is designed and built by an interior designer and is unique and stylish. 
-American-style, fully mechanized kitchen with the most modern machines-spacious and bright living room
-2 bedrooms, with bathroom and wardrobe
-guest toilet
-fully air-conditioned

transport is excellent, M3, M4 Metro, 2, 47 and 49, is just a 3 minutes walk far.

It can be moved immediately for a 2-month deposit and one-month rental fee. (for long term, at least 1 year)

","Near Danube, Széll Kálmán square, Vár","4, 6 trams, Metro 2 red, Matro 4						","Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.023 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.970 km )Eötvös Loránd Tudományegyetem - ELTE TÓFK ( 1.862 km )Közép-Európai Egyetem - KEE ( 0.933 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.983 km )Semmelweis Egyetem - SE TSK ( 1.548 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.638 km )Central European University - CEU ( 0.933 km )

                    More
                    



",47.4883913,19.05620058
33,1,0,0,587,65,9.030769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Branyiszkó út,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1175,62,46,"Empty, equipped",0,1,0,1,0,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,"Apartment FOR RENT in the 2th district in Branyiszko utca   a newly renovated bright and cosy villa flat with garden use                    

1 livingroom w/ kitchen 2 separate bedrooms, bathroom w/shower and toilet.                    

Newly RENOVATED, not fully equipped(no dishwasher)  or UNFURNISHED.                  
Washing machine is negotiatable.                    

All costs including electricity, heating and common cost is 35 000 HUF.                      

Can be moved in immediately by paying deposit (2 months rent fee) and 1 month rent fee.                     
For LONG TERM ONLY, at least 1 year.                      

Sorry NO smoking and pets are allowed.                      

Only for demanding tenants with reference.","Andrássy street, Astoria, Bazilika, Deák square, Duna korzó, Near Danube, Jászai Mari square, Kálvin square, Nyugati square, Oktogon, Ráday utca, Pedestrian street, Váci street, Vár","Metro 3 blue						","Mozgássérültek Pető András Nevelőképző és Nevelőintézete - MPANNI ( 1.324 km )Semmelweis Egyetem - SE TSK ( 1.947 km )
",47.520901,19.00115
