ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Accounting,ATM,Backery,Bank,Bar,Bus station,Cafe,Clothing store,Convenience store,Department store,Doctor,Gym,Laundry,Park,Pharmacy,Physiotherapist,Police,Post office,Restaurant,School,Store,Subway,Taxi stand,Transit station,Beauty salon,Hair care,Book store,Library,Gas station,Shopping mall,Hospital,Meal delivery,Meal takeaway,Travel agency,Car repair,Car wash,Parking,Casino,Movie theater,Night clubs,Real Estate Agency
302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,290,2758.62069, Endrődi Sándor utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,6 + 1 half room,6,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   11   91   111   149   291    Éjszakai   931   ,47.52222,19.0092,47.52222,19.0092,1026,2,2,7,4,6,2,20,8,4,1,20,5,11,0,6,,0,0,3,20,20,20,,0,20,12,6,3,1,20,20,20,20,0,1,20,20,3,0,20,0,9
303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630000,337,1869.436202, Kő utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 + 3 half room,6,3,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,3,-1,central heating,0,0,0,0,1,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.5538,18.95551,47.5538,18.95551,1028,2,2,1,1,0,1,20,2,4,0,9,4,4,0,1,,0,0,0,8,11,20,,0,20,7,2,0,0,20,20,20,19,1,0,20,20,0,0,13,0,4
304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,135,3333.333333, Langlet Waldemár utca 20/A,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   30   147   230   30A    Éjszakai   930   ,47.566093,19.08522,47.566093,19.08522,1047,4,14,13,12,12,10,20,6,20,1,20,11,19,3,12,,0,1,2,20,20,20,,0,20,20,20,5,1,20,20,20,20,0,3,20,20,6,0,20,4,13
305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,400,2020.0625, Törökvész út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   29   111   ,47.5301,18.999063,47.5301,18.999063,1025,2,2,1,1,3,2,20,3,1,0,20,4,9,0,2,,0,0,2,7,8,20,,0,20,9,4,2,0,20,20,20,20,0,2,20,20,1,0,20,1,10
306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,140,4642.857143, Őrmező,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,6 + 3 half room,6,3,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,other,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.46096,19.016129,47.46096,19.016129,1112,11,3,6,7,2,2,20,2,3,1,20,6,6,1,11,,0,1,2,18,12,20,,0,20,12,6,2,1,20,20,20,20,3,5,20,20,14,1,20,0,6
307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,90,3888.888889, Héthalom utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,3 room,3,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,0,1,-1,hőszivattyú,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   160   219    Éjszakai   943   960   ,47.58032,19.03472,47.58032,19.03472,1031,3,0,0,0,0,1,20,0,1,0,20,1,1,2,7,,0,0,0,3,0,20,,0,20,3,2,0,0,20,20,20,20,0,1,20,20,1,0,20,0,3
308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,70,3500.0, Szádelő köz,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   7   153   213   214   ,47.45622,19.03172,47.45622,19.03172,1119,11,20,5,4,5,7,20,7,18,1,20,3,13,0,9,,0,0,0,20,20,20,,0,20,19,4,4,2,20,20,20,20,1,3,20,20,8,0,20,3,13
309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,100,1600.0, Ív utca,-1,-1,1,not specified,0,0,0,-1,-1,not available,0,2 room,2,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,1,-1,gáz (cirko),1,0,0,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   71   ,47.4287,19.0778,47.4287,19.0778,1215,21,5,20,9,13,13,20,4,20,0,20,11,8,2,5,,0,1,3,20,20,20,,0,20,11,7,1,1,20,20,20,20,0,3,20,20,14,0,20,3,12
310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,160,2812.5, Erdőalja út,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   237   137    Éjszakai   937   ,47.560856,19.004585,47.560856,19.004585,1037,3,0,0,0,0,0,10,1,0,0,20,0,1,4,2,,0,0,0,3,2,2,,0,11,0,0,0,0,20,20,20,20,1,1,20,20,0,0,20,0,1
311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,50,3000.0, Álmos utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   3   52    Busz   123   123A   52   66   148   194   194B   66B   84E   89E   99   199    Éjszakai   966   ,47.45884,19.12179,47.45884,19.12179,1192,19,6,8,4,2,2,20,7,20,2,20,8,3,0,10,,1,1,2,15,20,20,,0,20,10,5,1,4,20,20,20,20,0,4,20,20,8,0,20,1,3
312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,70,2571.428571, Rákoskert – Szárazhegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,2 room,2,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.468662,19.304546,47.468662,19.304546,1171,17,3,1,2,0,1,20,3,2,0,11,1,0,0,1,,0,0,1,1,5,20,,0,20,3,5,0,0,20,20,14,8,0,3,20,20,0,0,1,2,0
313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357482,300,4524.94, II/A kerület – Budaliget,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,0,0,1,0,1,20,1,0,1,8,3,2,1,1,,0,0,0,3,4,11,,0,20,3,1,0,0,20,20,20,14,0,0,20,20,0,0,3,0,0
314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,150,6600.0, Kubikos utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   58   153    Éjszakai   941   ,47.44673,19.02326,47.44673,19.02326,1116,11,1,0,1,0,2,20,2,1,1,20,2,2,0,2,,0,0,1,5,12,20,,0,20,3,2,2,1,20,20,20,20,0,1,20,20,0,0,20,1,0
315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260000,200,6300.0, Páfránykert utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 + 2 half room,5,2,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   ,47.53681,18.98988,47.53681,18.98988,1025,2,0,0,0,0,0,5,0,1,0,20,3,3,0,4,,0,0,0,0,4,5,,0,6,1,0,0,0,20,20,20,20,0,0,20,20,2,0,20,1,3
316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580000,240,2416.666667, Nagyida utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   108E   139   153   154   154B   8E    Éjszakai   908   ,47.474518,18.988522,47.474518,18.988522,1112,11,4,1,3,0,0,20,3,5,1,20,3,7,3,6,,0,0,1,5,5,20,,0,20,9,4,0,0,20,20,20,20,0,1,20,20,1,0,20,0,11
317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,120,2916.666667, Rákász utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,1 + 2 half room,1,2,newly built,1,0,0,0,0,0,luxury,0,0,1,BB,1,3,-1,combination boiler,0,0,1,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   67   277   ,47.50112,19.15497,47.50112,19.15497,1106,10,4,2,1,0,2,20,2,5,1,20,3,2,0,4,,0,1,1,8,13,20,,0,20,4,6,2,1,20,20,20,20,0,2,20,20,2,0,20,0,2
318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,135,2222.222222, Dezsőfia utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 + 2 half room,3,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   31    Éjszakai   931   ,47.53781,19.19901,47.53781,19.19901,1162,16,1,0,0,0,0,13,0,0,0,20,3,5,0,0,,0,0,1,4,5,20,,0,17,5,0,0,0,20,20,20,18,0,2,20,20,0,0,4,0,2
319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,125,6400.0, Temető utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,2,-1,floor heating,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   141   158   58   250B   250    Éjszakai   941   ,47.42315,19.03535,47.42315,19.03535,1222,22,5,2,2,2,3,20,2,9,0,20,4,5,2,5,,0,1,1,12,13,20,,0,20,5,1,1,1,20,20,20,20,0,0,20,20,1,0,20,1,3
320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,65,2461.538462, Szakoly utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,1,2,-1,combination boiler,0,0,1,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   46   146    Éjszakai   908   992   ,47.51567,19.23359,47.51567,19.23359,1164,16,2,0,0,0,0,14,0,1,0,20,0,0,0,2,,0,0,0,1,5,16,,0,14,1,1,0,0,20,20,20,11,0,0,20,20,0,0,4,0,0
321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777655,550,3232.1, Nyék,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,mint,0,0,0,0,0,1,luxury,0,0,1,AA++,0,2,-1,gázkazán,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.53556,18.987955,47.53556,18.987955,1025,2,1,1,0,0,0,7,1,1,0,20,4,3,1,4,,0,0,0,2,6,8,,0,12,2,0,0,0,20,20,20,20,0,0,20,20,1,0,20,1,3
322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000,120,1041.666667, Rákász utca 6,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,1 room,1,0,in medium condition,0,0,0,1,0,0,half bath,0,0,0,A,1,1,-1,natural gas (convector),1,0,0,0,0,yes,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Hév   H8   H9    Busz   67   277   45   44    Éjszakai   908   931   ,47.50245,19.154823,47.50245,19.154823,1106,10,5,2,1,0,2,20,2,5,1,20,3,2,2,4,,0,1,1,9,14,20,,0,20,6,7,2,2,20,20,20,20,0,2,20,20,2,0,20,0,2
323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325000,200,1625.0, Nefelejcs utca 28,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,6 + 2 half room,6,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   182   184   ,47.450233,19.17961,47.450233,19.17961,1183,18,11,9,1,8,4,20,0,10,2,20,11,10,0,6,,0,0,2,20,18,20,,0,20,10,2,0,1,20,20,20,20,0,2,20,20,1,0,10,4,7
324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,169,2662.721893, Szentmiklósi út,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   148   152   ,47.40269,19.08686,47.40269,19.08686,1213,21,3,0,2,0,4,20,1,2,0,20,1,0,0,2,,0,0,1,2,5,20,,0,20,3,3,0,1,20,20,20,19,0,0,20,20,4,0,11,0,0
325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,38,3157.894737, Királyok útja,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,1,-1,natural gas (convector),1,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   34    Éjszakai   934   ,47.58531,19.06508,47.58531,19.06508,1039,3,3,0,0,0,3,13,2,3,0,20,0,4,1,4,,0,0,0,13,6,20,,0,13,1,1,0,0,20,20,20,20,2,3,20,20,0,0,15,2,2
326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937309,222,4222.112613, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,6 + 1 half room,6,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,0,2,1,2,1,10,1,2,0,9,3,2,0,2,,0,0,1,4,7,20,,0,10,3,3,0,0,20,20,20,15,0,0,20,20,0,0,6,0,0
327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,305,1934.42623, Farkastorok,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,3,-1,other,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.556553,19.021547,47.556553,19.021547,1037,3,4,3,4,0,2,20,2,13,2,20,3,5,1,2,,0,0,1,15,7,20,,0,20,1,1,0,0,20,20,20,20,1,0,20,20,1,0,20,1,0
328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,250,2200.0, Budakeszi út,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,7 room,7,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,-1,-1,mixed heating,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   222   22A   22    Éjszakai   922   ,47.522614,18.96545,47.522614,18.96545,1021,2,0,0,0,0,1,14,3,0,0,20,0,1,2,4,,0,0,0,2,15,3,,0,16,0,0,0,0,20,20,20,20,0,0,20,20,0,0,20,1,1
329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,80,3750.0, Svachulay Sándor utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   168E   ,47.470066,19.231411,47.470066,19.231411,1174,17,1,0,4,1,0,20,0,2,0,20,2,5,0,1,,0,0,1,1,4,20,,0,20,2,0,0,0,20,20,20,19,0,0,20,20,1,0,6,0,3
330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711062,274,2595.116788, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,7 room,7,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,0,3,-1,natural gas boiler,1,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,0,2,1,2,1,10,1,2,0,9,3,2,0,2,,0,0,1,4,7,20,,0,10,3,3,0,0,20,20,20,15,0,0,20,20,0,0,6,0,0
331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,320,2525.078125, Törökvész út,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,4 + 2 half room,4,2,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   29   111   ,47.5301,18.999063,47.5301,18.999063,1025,2,2,1,1,3,2,20,3,1,0,20,4,9,1,2,,0,0,2,7,8,20,,0,20,9,4,2,0,20,20,20,20,0,2,20,20,1,0,20,1,10
332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,300,3232.1, Törökvész,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,3,6,3,6,3,20,6,6,1,20,7,12,0,6,,0,0,4,20,20,20,,0,20,14,7,3,1,20,20,20,20,0,4,20,20,4,0,20,0,13
333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880000,360,2444.444444, Ürömhegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,10 room,10,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.581375,19.020317,47.581375,19.020317,1031,3,0,0,0,0,0,20,0,0,0,20,0,1,0,2,,0,0,0,0,0,4,,0,20,0,0,0,1,20,20,20,20,0,0,20,20,0,0,19,0,0
334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540000,140,3857.142857, Moha utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 room,4,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,1,-1,elektromos,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.48379,18.97364,47.48379,18.97364,1121,12,0,0,0,0,0,0,0,0,0,20,0,0,0,3,,0,0,0,1,3,2,,0,0,0,0,0,0,20,20,20,20,0,0,20,20,0,0,20,0,0
335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484815,124,3909.798387, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 + 1 half room,4,1,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,heat pump,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,0,2,1,2,1,10,1,2,0,9,3,2,0,2,,0,0,1,4,7,20,,0,10,3,3,0,0,20,20,20,15,0,0,20,20,0,0,6,0,0
336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,70,2857.142857, Károly utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   52    Busz   35   52   ,47.4251,19.12057,47.4251,19.12057,1201,20,3,2,2,1,1,20,0,5,1,20,3,2,0,5,,0,0,1,13,11,20,,0,20,4,4,0,0,20,20,20,20,1,0,20,20,0,0,20,3,4
337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,200,2000.0, Igló utca,-1,-1,-1,panoramic,0,1,0,-1,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,-1,-1,not specified,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   34    Éjszakai   934   ,47.58812,19.06139,47.58812,19.06139,1039,3,5,1,1,1,4,20,6,6,3,20,2,8,14,3,,0,0,1,20,6,20,,0,20,7,4,0,1,20,20,20,20,2,3,20,20,0,0,11,2,4
338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711062,180,3950.344444, II/A kerület – Remetekertváros,-1,-1,-1,panoramic,0,1,0,-1,-1,available,1,3 + 1 half room,3,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,1,3,-1,fan-coil,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.551865,18.95662,47.551865,18.95662,1028,2,3,2,1,0,5,20,6,5,0,9,2,3,0,2,,0,0,1,10,9,20,,0,20,9,3,2,0,20,20,20,19,2,0,20,20,1,0,17,0,4
339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972100,243,4000.411523, Gábor Áron utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,9 + 5 half room,9,5,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   56   56A   59   59B   61    Busz   5   22   91   129   155   156   222   22A   291    Éjszakai   922   956   ,47.515385,19.002733,47.515385,19.002733,1026,2,3,7,4,5,2,20,5,3,1,20,18,10,0,4,,1,0,1,20,20,20,,0,20,9,3,1,2,20,20,20,20,0,2,20,20,3,0,20,0,8
