Unnamed: 0,poi shape,poi type,coordinate,shop_types
1852,Point,hardware,"[19.2863225, 47.5014665]",others
1853,Point,supermarket,"[19.1212321, 47.6219497]",Supermarket
1854,Point,supermarket,"[19.122729, 47.6231011]",Supermarket
1855,Point,supermarket,"[19.152614, 47.4550151]",Supermarket
1856,Point,beauty,"[19.3504995, 47.6082668]",Beauty
1857,Point,bakery,"[19.0093096, 47.5096658]","food, beverages"
1858,Point,car_repair,"[19.1518066, 47.5209565]",others
1859,Point,supermarket,"[19.1974148, 47.6065286]",Supermarket
1860,Point,bakery,"[19.3432701, 47.6199242]","food, beverages"
1861,Point,convenience,"[19.1074914, 47.5162454]","food, beverages"
1862,Point,florist,"[19.1148605, 47.5363975]",others
1863,Point,butcher,"[19.1146266, 47.5362401]","food, beverages"
1864,Point,greengrocer,"[19.1147373, 47.5364384]","food, beverages"
1865,Point,convenience,"[19.3884721, 47.5943237]","food, beverages"
1866,Point,yes,"[19.12153, 47.5261845]",others
1867,Point,car,"[19.1179577, 47.5245757]",others
1868,Point,car_repair,"[19.126228, 47.5287615]",others
1869,Point,mall,"[19.0701972, 47.4959877]",Mall
1870,Point,books,"[18.9135316, 47.4362699]","Stationery, gifts, books, newspapers"
1871,Point,mobile_phone,"[19.3470895, 47.6020251]",others
1872,Point,convenience,"[18.9174242, 47.4317182]","food, beverages"
1873,Point,car,"[18.9143883, 47.4357628]",others
1874,Point,department_store,"[18.9178938, 47.4321713]",Department Store
1875,Point,beauty,"[18.9235528, 47.4423992]",Beauty
1876,Point,convenience,"[19.0201754, 47.4505894]","food, beverages"
1877,Point,hardware,"[18.9176772, 47.4324811]",others
1878,Point,greengrocer,"[18.9167476, 47.4317341]","food, beverages"
1879,Point,beauty,"[18.916077, 47.4311309]",Beauty
1880,Point,greengrocer,"[18.9476489, 47.4486495]","food, beverages"
1881,Point,computer,"[18.9597322, 47.4467246]",others
1882,Point,beauty,"[18.9059669, 47.4450626]",Beauty
1883,Point,alcohol,"[19.3566803, 47.6000967]","food, beverages"
1884,Point,greengrocer,"[19.1142983, 47.5360388]","food, beverages"
1885,Point,hardware,"[19.1422873, 47.4366421]",others
1886,Point,bakery,"[19.3379537, 47.4901906]","food, beverages"
1887,Point,car_repair,"[19.1762634, 47.4622954]",others
1888,Point,clothes,"[19.1766138, 47.4584257]","Clothing, shoes, accessories"
1889,Point,tyres,"[18.9337365, 47.3917179]",others
1890,Point,trade,"[18.9353925, 47.3837546]",others
1891,Point,stationery,"[18.9143678, 47.3763488]","Stationery, gifts, books, newspapers"
1892,Point,supermarket,"[18.9945514, 47.5128339]",Supermarket
1893,Point,convenience,"[19.1247083, 47.5125683]","food, beverages"
1894,Point,yes,"[19.1101595, 47.4706874]",others
1895,Point,bakery,"[19.1101326, 47.4705492]","food, beverages"
1896,Point,yes,"[19.1108254, 47.4706471]",others
1897,Point,bakery,"[19.1109079, 47.4706168]","food, beverages"
1898,Point,bakery,"[19.1107422, 47.4706747]","food, beverages"
1899,Point,yes,"[19.110196, 47.470966]",others
1900,Point,yes,"[19.1102708, 47.4709353]",others
1901,Point,florist,"[19.110355, 47.4709024]",others
1902,Point,books,"[19.1104227, 47.4708764]","Stationery, gifts, books, newspapers"
1903,Point,tobacco,"[19.1104891, 47.4708515]",others
1904,Point,greengrocer,"[19.1100646, 47.4709928]","food, beverages"
1905,Point,convenience,"[19.1100435, 47.4710508]","food, beverages"
1906,Point,tobacco,"[19.1162286, 47.4738813]",others
1907,Point,confectionery,"[19.1111887, 47.4705983]","food, beverages"
1908,Point,convenience,"[19.2478033, 47.4088398]","food, beverages"
1909,Point,convenience,"[19.248039, 47.4090323]","food, beverages"
1910,Point,florist,"[19.2486188, 47.4091584]",others
1911,Point,beauty,"[19.2475871, 47.4083095]",Beauty
1912,Point,greengrocer,"[19.2478475, 47.4092849]","food, beverages"
1913,Point,bakery,"[19.2476506, 47.4083946]","food, beverages"
1914,Point,convenience,"[19.2483639, 47.4092696]","food, beverages"
1915,Point,lottery,"[19.2484069, 47.4092994]","Stationery, gifts, books, newspapers"
1916,Point,convenience,"[19.2458869, 47.4078164]","food, beverages"
1917,Point,confectionery,"[19.1413442, 47.5406423]","food, beverages"
1918,Point,hardware,"[19.3410204, 47.4911236]",others
1919,Point,car_repair,"[19.3321543, 47.4904305]",others
1920,Point,electronics,"[19.3388202, 47.4903925]",others
1921,Point,butcher,"[19.3426027, 47.4930327]","food, beverages"
1922,Point,stationery,"[19.3425344, 47.4929026]","Stationery, gifts, books, newspapers"
1923,Point,car,"[18.9135389, 47.5055436]",others
1924,Point,supermarket,"[19.2658411, 47.4755458]",Supermarket
1925,Point,yes,"[18.8934025, 47.4606126]",others
1926,Point,car,"[18.8974886, 47.4580305]",others
1927,Point,supermarket,"[18.9242226, 47.5992617]",Supermarket
1928,Point,yes,"[19.1065254, 47.4609816]",others
1929,Point,car,"[19.1072666, 47.4621987]",others
1930,Point,car,"[19.1078192, 47.461674]",others
1931,Point,yes,"[18.9149677, 47.3936231]",others
1932,Point,paint,"[18.9146078, 47.3938519]",others
1933,Point,car_repair,"[18.9154616, 47.3931969]",others
1934,Point,car_repair,"[18.9229991, 47.3881973]",others
1935,Point,supermarket,"[19.1004107, 47.4395461]",Supermarket
1936,Point,supermarket,"[19.1115343, 47.4423441]",Supermarket
1937,Point,supermarket,"[19.1464245, 47.4581023]",Supermarket
1938,Point,supermarket,"[19.1428196, 47.4591875]",Supermarket
1939,Point,greengrocer,"[19.274722, 47.4956401]","food, beverages"
1940,Point,supermarket,"[19.2722921, 47.4966756]",Supermarket
1941,Point,florist,"[19.0056527, 47.4839751]",others
1942,Point,florist,"[19.0058083, 47.4840308]",others
1943,Point,florist,"[19.0057295, 47.4840036]",others
1944,Point,convenience,"[19.0038117, 47.4951793]","food, beverages"
1945,Point,supermarket,"[19.0163484, 47.4855028]",Supermarket
1946,Point,kiosk,"[19.2561065, 47.4788093]",Convenience shop
1947,Point,supermarket,"[19.0099, 47.5299425]",Supermarket
1948,Point,mall,"[19.1364133, 47.5003815]",Mall
1949,Point,furniture,"[19.1353339, 47.461021]",others
1950,Point,confectionery,"[19.1487266, 47.4556908]","food, beverages"
1951,Point,supermarket,"[19.1904778, 47.446876]",Supermarket
1952,Point,supermarket,"[19.1452187, 47.456959]",Supermarket
1953,Point,garden_centre,"[19.0150432, 47.4523827]",others
1954,Point,garden_centre,"[18.9492274, 47.4041894]",others
1955,Point,garden_centre,"[18.9494807, 47.4042522]",others
1956,Point,pastry,"[19.0119771, 47.4614596]","food, beverages"
1957,Point,bakery,"[19.0902949, 47.5610399]","food, beverages"
1958,Point,tobacco,"[19.0902654, 47.5609059]",others
1959,Point,massage,"[19.0692162, 47.4177696]",Health
1960,Point,supermarket,"[19.0448476, 47.4617482]",Supermarket
1961,Point,car,"[19.0226706, 47.5622006]",others
1962,Point,bathroom_furnishing,"[19.0233631, 47.5617761]",others
1963,Point,car,"[19.0235535, 47.5613689]",others
1964,Point,tobacco,"[19.0255367, 47.5589652]",others
1965,Point,supermarket,"[18.9927035, 47.3667805]",Supermarket
1966,Point,car_repair,"[19.0191621, 47.46679]",others
1967,Point,yes,"[19.2193731, 47.4820335]",others
1968,Point,greengrocer,"[19.2192229, 47.4819947]","food, beverages"
1969,Point,paint,"[19.2196424, 47.4819151]",others
1970,Point,yes,"[19.1401098, 47.4991432]",others
1971,Point,bathroom_furnishing,"[19.1259875, 47.4722419]",others
1972,Point,furniture,"[19.1246046, 47.5848231]",others
1973,Point,supermarket,"[19.0574139, 47.5755187]",Supermarket
1974,Point,bicycle,"[19.0581877, 47.5757503]",others
1975,Point,ticket,"[19.1137081, 47.5203139]","Stationery, gifts, books, newspapers"
1976,Point,car_parts,"[19.0527087, 47.4677069]",others
1977,Point,trade,"[19.1159626, 47.3453166]",others
1978,Point,tobacco,"[19.1103214, 47.472282]",others
1979,Point,computer,"[19.0871504, 47.4663625]",others
1980,Point,hardware,"[19.2494595, 47.4921935]",others
1981,Point,garden_centre,"[19.1722074, 47.5399221]",others
1982,Point,dog_grooming,"[19.0206532, 47.5295306]",others
1983,Point,bicycle,"[19.2445143, 47.4819044]",others
1984,Point,bicycle,"[19.2623276, 47.4870675]",others
1985,Point,bicycle,"[19.2857342, 47.4817777]",others
1986,Point,convenience,"[19.3933325, 47.4225255]","food, beverages"
1987,Point,mall,"[19.3946645, 47.4229414]",Mall
1988,Point,florist,"[19.3939699, 47.4230432]",others
1989,Point,tyres,"[19.0811179, 47.5217743]",others
1990,Point,video_games,"[19.0968474, 47.5595249]","Art, music, hobbies"
1991,Point,bakery,"[19.2555409, 47.4772558]","food, beverages"
1992,Point,beauty,"[19.2557458, 47.4771557]",Beauty
1993,Point,beauty,"[19.255609, 47.4772223]",Beauty
1994,Point,beauty,"[19.255677, 47.477188]",Beauty
1995,Point,furniture,"[19.1896971, 47.4242822]",others
1996,Point,doityourself,"[19.196418, 47.406041]",others
1997,Point,supermarket,"[19.1105535, 47.472816]",Supermarket
1998,Point,pastry,"[19.0671397, 47.5941976]","food, beverages"
1999,Point,greengrocer,"[19.1171511, 47.4682301]","food, beverages"
2000,Point,grocery,"[19.11753, 47.4689482]",others
2001,Point,grocery,"[19.1212847, 47.4675484]",others
2002,Point,grocery,"[19.1197557, 47.4681369]",others
2003,Point,car_repair,"[19.2481262, 47.3946012]",others
2004,Point,grocery,"[19.116899, 47.4712497]",others
2005,Point,tobacco,"[19.1169967, 47.4713666]",others
2006,Point,florist,"[19.1158442, 47.4696364]",others
2007,Point,tobacco,"[19.1159585, 47.4697796]",others
2008,Point,confectionery,"[18.9499679, 47.5513333]","food, beverages"
2009,Point,confectionery,"[19.1161419, 47.4700133]","food, beverages"
2010,Point,supermarket,"[19.1145271, 47.4620522]",Supermarket
2011,Point,supermarket,"[18.9664321, 47.5380945]",Supermarket
2012,Point,supermarket,"[19.1170367, 47.4733734]",Supermarket
2013,Point,trade,"[19.3835004, 47.422988]",others
2014,Point,greengrocer,"[19.1134536, 47.471795]","food, beverages"
2015,Point,electronics,"[18.9639322, 47.454351]",others
2016,Point,convenience,"[18.961949, 47.563724]","food, beverages"
2017,Point,tyres,"[19.1241602, 47.4705007]",others
2018,Point,car_repair,"[19.1209322, 47.4748641]",others
2019,Point,hardware,"[19.121924, 47.4741571]",others
2020,Point,car_repair,"[18.9000414, 47.3860634]",others
2021,Point,bathroom_furnishing,"[19.1353113, 47.4740228]",others
2022,Point,bakery,"[18.9638448, 47.5518887]","food, beverages"
2023,Point,supermarket,"[19.122541, 47.5617393]",Supermarket
2024,Point,garden_centre,"[19.1212388, 47.5258945]",others
2025,Point,car_repair,"[19.048421, 47.5785365]",others
2026,Point,furniture,"[19.0496875, 47.5829838]",others
2027,Point,doityourself,"[19.0465675, 47.5857755]",others
2028,Point,car_repair,"[19.0493155, 47.5852389]",others
2029,Point,tyres,"[19.0511488, 47.5853914]",others
2030,Point,florist,"[19.392796, 47.4291934]",others
2031,Point,paint,"[19.1720187, 47.5084068]",others
2032,Point,electronics,"[18.8999827, 47.380499]",others
2033,Point,car_parts,"[18.8967275, 47.3797413]",others
2034,Point,florist,"[19.1142345, 47.5359799]",others
2035,Point,car_parts,"[18.8993388, 47.3764679]",others
2036,Point,car_parts,"[18.8995083, 47.3769803]",others
2037,Point,tobacco,"[18.9251937, 47.3866879]",others
2038,Point,car_parts,"[18.9272889, 47.3901747]",others
2039,Point,convenience,"[19.0066191, 47.521079]","food, beverages"
2040,Point,supermarket,"[19.1575613, 47.3451364]",Supermarket
2041,Point,supermarket,"[19.1387483, 47.6297845]",Supermarket
2042,Point,second_hand,"[19.1378777, 47.6281343]","Discount store, charity"
2043,Point,beauty,"[19.1360173, 47.6349604]",Beauty
2044,Point,supermarket,"[18.9786002, 47.5309267]",Supermarket
2045,Point,tyres,"[19.1055817, 47.4554184]",others
2046,Point,car_repair,"[19.0912012, 47.4493545]",others
2047,Point,trade,"[19.3911892, 47.4295078]",others
2048,Point,convenience,"[19.3934746, 47.4291342]","food, beverages"
2049,Point,tobacco,"[19.3934128, 47.4290723]",others
2050,Point,tea,"[19.0693375, 47.5007306]","food, beverages"
2051,Point,convenience,"[18.893357, 47.378822]","food, beverages"
2052,Point,car,"[19.05234, 47.4655204]",others
2053,Point,convenience,"[19.2754892, 47.4909913]","food, beverages"
2054,Point,hairdresser,"[19.0311972, 47.4382799]",Beauty
2055,Point,paint,"[19.1797718, 47.508842]",others
2056,Point,electronics,"[19.179086, 47.508638]",others
2057,Point,convenience,"[19.1735995, 47.5057214]","food, beverages"
2058,Point,kiosk,"[19.0765874, 47.5143806]",Convenience shop
2059,Point,computer,"[19.1088672, 47.4854962]",others
2060,Point,convenience,"[19.2819596, 47.4914027]","food, beverages"
2061,Point,tyres,"[19.2652701, 47.4806482]",others
2062,Point,supermarket,"[19.0045387, 47.3300629]",Supermarket
2063,Point,furniture,"[19.0037309, 47.3317437]",others
2064,Point,supermarket,"[19.0076837, 47.3280757]",Supermarket
2065,Point,car,"[18.9198902, 47.5013232]",others
2066,Point,mall,"[18.887071, 47.4653705]",Mall
2067,Point,car_parts,"[18.8987149, 47.3763963]",others
2068,Point,supermarket,"[19.1390023, 47.5459929]",Supermarket
2069,Point,car,"[18.9357432, 47.3824271]",others
2070,Point,car_parts,"[18.9349286, 47.3854993]",others
2071,Point,confectionery,"[18.9236269, 47.4604012]","food, beverages"
2072,Point,greengrocer,"[19.0042938, 47.4623301]","food, beverages"
2073,Point,clothes,"[19.0624247, 47.4174333]","Clothing, shoes, accessories"
2074,Point,car_repair,"[19.0626721, 47.4176948]",others
2075,Point,yes,"[18.9462192, 47.4049542]",others
2076,Point,car,"[18.9918513, 47.461927]",others
2077,Point,car,"[18.9922373, 47.4625792]",others
2078,Point,yes,"[18.982483, 47.462914]",others
2079,Point,car,"[19.0119875, 47.4646792]",others
2080,Point,car,"[19.0118118, 47.4645599]",others
2081,Point,car,"[19.0118, 47.4641926]",others
2082,Point,car,"[19.0093101, 47.4636234]",others
2083,Point,car,"[18.9903486, 47.4627591]",others
2084,Point,clothes,"[18.9891756, 47.462993]","Clothing, shoes, accessories"
2085,Point,car_repair,"[19.0486495, 47.3613865]",others
2086,Point,car_repair,"[19.0490984, 47.3610932]",others
2087,Point,car_repair,"[19.048338, 47.3608227]",others
2088,Point,bakery,"[19.2440486, 47.4083908]","food, beverages"
2089,Point,tyres,"[19.2429954, 47.4120789]",others
2090,Point,convenience,"[19.2457629, 47.4055864]","food, beverages"
2091,Point,convenience,"[18.9322767, 47.3937692]","food, beverages"
2092,Point,tobacco,"[18.9349886, 47.3925038]",others
2093,Point,convenience,"[18.9643864, 47.3255195]","food, beverages"
2094,Point,vacant,"[19.4011876, 47.4271646]",others
2095,Point,car_parts,"[19.0236457, 47.597434]",others
2096,Point,hairdresser,"[19.014835, 47.5983175]",Beauty
2097,Point,car_repair,"[19.0203994, 47.5975653]",others
2098,Point,yes,"[19.0775657, 47.4667722]",others
2099,Point,yes,"[19.0730588, 47.465251]",others
2100,Point,tobacco,"[19.0783486, 47.4162444]",others
2101,Point,beverages,"[19.0786913, 47.4160429]","food, beverages"
2102,Point,paint,"[19.0788241, 47.4159621]",others
2103,Point,stationery,"[19.0780087, 47.4169331]","Stationery, gifts, books, newspapers"
2104,Point,department_store,"[18.9171744, 47.4322342]",Department Store
2105,Point,car_repair,"[19.1603814, 47.4791273]",others
2106,Point,furniture,"[19.1243116, 47.5809964]",others
2107,Point,confectionery,"[19.1307327, 47.5341295]","food, beverages"
2108,Point,bakery,"[19.1303358, 47.5337363]","food, beverages"
2109,Point,tobacco,"[19.1305624, 47.5339156]",others
2110,Point,bakery,"[19.1304483, 47.5338284]","food, beverages"
2111,Point,confectionery,"[18.906043, 47.4516041]","food, beverages"
2112,Point,garden_centre,"[18.9091949, 47.3586158]",others
2113,Point,tyres,"[19.0460836, 47.535605]",others
2114,Point,seafood,"[19.11096, 47.5442063]","food, beverages"
2115,Point,trade,"[19.2418943, 47.4936103]",others
2116,Point,garden_centre,"[18.9012834, 47.4007837]",others
2117,Point,car_repair,"[19.2061471, 47.4857022]",others
2118,Point,car,"[19.1508423, 47.4905428]",others
2119,Point,car,"[19.0184779, 47.4096649]",others
2120,Point,bathroom_furnishing,"[19.2127518, 47.4854681]",others
2121,Point,garden_centre,"[19.2436075, 47.4882331]",others
2122,Point,convenience,"[19.2694755, 47.5730571]","food, beverages"
2123,Point,tobacco,"[19.2695467, 47.5730064]",others
2124,Point,supermarket,"[19.0872899, 47.4214472]",Supermarket
2125,Point,convenience,"[19.1018568, 47.3946414]","food, beverages"
2126,Point,convenience,"[19.0960771, 47.4087038]","food, beverages"
2127,Point,bakery,"[19.3951175, 47.4225948]","food, beverages"
2128,Point,confectionery,"[19.3950088, 47.4225736]","food, beverages"
2129,Point,convenience,"[19.3949518, 47.4226425]","food, beverages"
2130,Point,supermarket,"[19.1550938, 47.6322703]",Supermarket
2131,Point,supermarket,"[19.3531189, 47.3801005]",Supermarket
2132,Point,garden_centre,"[19.0518548, 47.5910469]",others
2133,Point,car,"[19.0510613, 47.5903086]",others
2134,Point,garden_centre,"[19.0125678, 47.4070743]",others
2135,Point,garden_centre,"[19.0100515, 47.4036434]",others
2136,Point,car,"[19.0020225, 47.4619066]",others
2137,Point,car,"[18.9534927, 47.4534381]",others
2138,Point,variety_store,"[19.1856497, 47.4435735]","Discount store, charity"
2139,Point,supermarket,"[19.0376798, 47.5061137]",Supermarket
2140,Point,supermarket,"[19.0258776, 47.4990157]",Supermarket
2141,Point,florist,"[19.030608, 47.4964782]",others
2142,Point,clothes,"[19.3426757, 47.4915187]","Clothing, shoes, accessories"
2143,Point,tyres,"[19.0273239, 47.4946581]",others
2144,Point,chemist,"[19.1146795, 47.5790489]",Beauty
2145,Point,butcher,"[19.0698986, 47.5056805]","food, beverages"
2146,Point,florist,"[19.0699334, 47.5060067]",others
2147,Point,supermarket,"[19.0687007, 47.5000371]",Supermarket
2148,Point,books,"[19.0624434, 47.4971634]","Stationery, gifts, books, newspapers"
2149,Point,clothes,"[19.0686096, 47.500211]","Clothing, shoes, accessories"
2150,Point,confectionery,"[19.070622, 47.5019583]","food, beverages"
2151,Point,convenience,"[19.0642469, 47.5001559]","food, beverages"
2152,Point,chemist,"[19.0695054, 47.4998578]",Beauty
2153,Point,supermarket,"[19.0599729, 47.4969576]",Supermarket
2154,Point,florist,"[19.0679037, 47.4973359]",others
2155,Point,convenience,"[19.0629636, 47.4975352]","food, beverages"
2156,Point,convenience,"[19.0693699, 47.4980655]","food, beverages"
2157,Point,florist,"[19.0707945, 47.5018053]",others
2158,Point,books,"[19.0667159, 47.4965513]","Stationery, gifts, books, newspapers"
2159,Point,travel_agency,"[19.0586122, 47.4962359]",Travel Agency
2160,Point,bakery,"[19.0801358, 47.4789844]","food, beverages"
2161,Point,gift,"[19.0777059, 47.5182365]","Stationery, gifts, books, newspapers"
