ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,72,1944.444444, Háromszéki utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   31   46   130   131   144   146   7G    Éjszakai   931   996   996A   ,47.53086,19.17048,47.53086,19.17048,1162,16,4.152719375,9.772310859,7.284595652,8.769384252,11.43342979,11.95876715,9.075288967,8.73820011,8.772921588,9.076379176,9.076379176,10.22037828,4.275715394,8.584280967,3.797609046,9.680897598,9.798034619,9.150314854,8.538082258,8.187761033,9.418518588,9.395053229,4.373393825,13.55612816,8.400364311,10.22310454,8.983028374,9.117188527,11.74225161,23,15,2,4,10,0,0,9,0,0,0,4,1,28,0,2,33
270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,450,3232.1, Petneházyrét,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 + 2 half room,5,2,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.537457,18.941362,47.537457,18.941362,1021,2,5.402280606,9.388429851,11.42602331,9.162931776,7.427191125,25.81843477,7.249327982,10.07153737,10.481227,10.48897918,10.48897918,10.58221765,14.13491047,10.83968383,14.95910272,9.101085485,10.43508772,11.63557036,9.98708091,10.00657444,8.878579279,10.51465421,13.1866734,4.396538542,12.46017597,6.99381003,10.62998091,10.98697307,7.918600612,5,8,0,1,13,0,0,5,0,0,0,0,1,32,0,0,111
271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,200,450, Valéria utca 21,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   51   52    Busz   123   123A   51   52   66   148   66B    Éjszakai   966   923   ,47.44689,19.112534,47.44689,19.112534,1205,20,2.058155307,7.215042683,6.433317786,8.309925726,8.96661552,10.54932968,2.305911222,6.962243524,6.412277286,6.229445436,6.229445436,5.773676742,6.871332969,6.093118571,6.832395222,7.621250253,6.010415015,4.91238798,7.242132879,7.562352825,13.55229293,6.055218325,8.035107094,11.97419427,4.389725753,11.34338748,6.111378602,5.636830349,8.415913123,18,40,1,3,14,5,5,12,2,2,1,7,7,34,0,5,124
272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,110,3181.818182, Abaliget utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   176E   98   198   298    Éjszakai   998   ,47.49177,19.27883,47.49177,19.27883,1172,17,1.59736943,17.14745399,14.68795401,16.79186478,19.12819484,6.23973862,15.69360796,16.2052153,15.98011836,16.14292924,16.14292924,16.8168291,11.73345683,15.66739746,10.91238657,17.25009708,16.61157539,15.53491895,16.16282142,16.00586907,18.61572724,16.31634329,12.685037,21.78447062,14.57768127,18.95369211,16.00945915,15.88468413,19.12671067,13,12,0,1,8,0,4,12,0,0,3,1,0,13,0,0,52
273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,38,3157.894737, Jávorfa utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,1 room,1,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,1,-1,natural gas (convector),1,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   46   146   174   244   7G   144    Éjszakai   931   996   996A   ,47.52594,19.17716,47.52594,19.17716,1162,16,4.837779897,10.04518697,7.520943954,9.146004423,11.77679306,11.2326134,9.406123275,9.012348535,9.003045322,9.288278454,9.288278454,10.37772201,4.419607217,8.790353673,3.828298932,9.985485475,9.981520357,9.257496438,8.837342445,8.517849055,10.09207737,9.588890402,4.73714388,14.00421382,8.460028637,10.75752438,9.186825709,9.282084723,12.03792891,28,22,2,4,14,0,0,11,0,2,1,6,1,50,0,2,54
274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939700,250,3758.8, Mártonhegyi út,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,other,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   60    Busz   21   212   21A   60    Éjszakai   990   ,47.495377,18.992521,47.495377,18.992521,1121,12,3.118862361,4.372954158,6.893046543,5.185032043,2.50255147,20.52063141,4.862403072,5.355035358,5.5353494,5.379382187,5.379382187,4.972827792,10.01783179,5.848047683,10.78746166,4.327186439,5.013263848,6.202327329,5.468469137,5.760231782,8.736903849,5.244260119,9.563007879,2.369732499,7.13800318,5.339078167,5.515899775,5.703678215,2.394833724,19,24,0,1,18,1,4,15,0,0,1,5,1,64,0,7,273
275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,55,2545.454545, Alsórákoshegy,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,1,1,-1,not specified,0,0,0,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.460712,19.241833,47.460712,19.241833,1174,17,0.313367015,14.9056821,12.70567939,14.9812315,16.93893596,2.580622506,12.06788468,14.09776126,13.74874742,13.82052259,13.82052259,14.1964002,10.27234838,13.40094146,9.487964734,15.11316846,14.11580349,12.93518537,14.15216572,14.12908346,18.06968085,13.90201776,11.54054986,19.83548339,11.99170021,17.59504893,13.67883152,13.43408578,16.75146032,0,3,0,0,6,0,1,4,0,0,1,1,2,4,0,1,24
276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616050,750,2154.733333, Szemlőhegy,-1,-1,1,not specified,0,0,0,-1,-1,available,1,8 room,8,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52432,19.028393,47.52432,19.028393,1025,2,0.080560717,3.515871699,4.882453013,2.586357293,2.5643091,19.33655912,1.377297917,3.775519176,4.297503897,4.452893021,4.452893021,5.160328547,7.440430551,4.640229041,8.264621095,3.078246491,4.767968638,5.77222819,3.572428822,3.4501776,4.620150125,4.643890463,6.520254936,2.921702175,6.37476386,1.185258742,4.573453148,5.045811543,3.445642093,188,58,1,41,48,8,13,25,3,5,92,75,2,195,0,7,568
277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,220,3409.090909, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,not specified,0,0,0,-1,-1,available,1,5 room,5,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,gáz (cirko),1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,2.644918293,10.62781714,12.02487257,9.766427113,9.027011267,26.37451288,4.924063812,10.9918998,11.50727668,11.63834146,11.63834146,12.15017761,14.14226052,11.85382859,14.93873787,10.22707857,11.84566025,12.93612389,10.78482312,10.61830269,7.115977448,11.78872811,12.93610971,6.35570974,13.58594321,6.860217804,11.76510333,12.2181812,9.769136625,10,10,0,2,7,1,6,7,0,0,1,1,0,23,0,2,104
278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,180,2111.111111, Kő utca,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,gáz (cirko),1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.5538,18.95551,47.5538,18.95551,1028,2,3.674128471,9.573522979,11.2602753,8.962959267,7.80212972,25.71282727,5.720628461,10.07468168,10.55353808,10.63556992,10.63556992,10.98697865,13.66734663,10.90975955,14.48365459,9.211899745,10.74045894,11.88746198,9.916195064,9.827076992,7.438659387,10.73730828,12.5698361,4.920764056,12.61527665,6.310468768,10.76986218,11.18946702,8.466271691,31,28,0,5,20,1,6,16,0,0,4,3,1,45,0,5,213
279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937309,300,3124.363333, Agancs út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   60    Busz   21   21A   60    Éjszakai   990   ,47.49695,18.982124,47.49695,18.982124,1121,12,3.912640995,5.152344434,7.657396855,5.872442999,3.230414697,21.31791272,5.564204174,6.120696493,6.318996401,6.171259102,6.171259102,5.770458855,10.76974309,6.636024374,11.54638528,5.085084688,5.813582311,7.002572445,6.218228365,6.487792765,9.031402503,6.042011011,10.27227035,2.295543137,7.938423731,5.705058545,6.308545801,6.502626486,3.190108784,12,21,0,1,3,0,4,10,0,0,0,4,0,79,0,7,300
280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,320,3030.09375, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,1.901849239,4.517423074,6.443107715,4.18910631,2.75824508,20.85454684,3.255999764,5.110262654,5.548943115,5.597275228,5.597275228,5.921738224,9.21449075,5.908097871,10.03661634,4.18045696,5.669249916,6.824252742,5.008669149,5.025902021,5.877060596,5.676714413,8.370099215,1.080008886,7.581544791,2.704858964,5.734792578,6.135345243,3.505729882,53,54,2,17,41,1,4,10,0,0,23,8,3,97,0,12,390
281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420173,140,3001.235714, Alsórákos,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,3 + 1 half room,3,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.524723,19.12863,47.524723,19.12863,1141,14,1.580903003,6.639924616,4.247471771,5.556591101,8.230907677,13.34295415,5.866178018,5.612892957,5.716987407,6.048956052,6.048956052,7.284113515,1.868244719,5.57713112,2.096626657,6.512567482,6.814280566,6.357895377,5.382456945,5.002938904,6.986216366,6.39726012,1.204847141,10.36091724,5.769727496,7.152632684,5.972776016,6.185814933,8.574762244,61,36,4,8,24,3,4,13,0,2,6,12,10,115,0,12,127
282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,200,4848.15, Kurucles,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,wall heating,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.523075,18.97413,47.523075,18.97413,1021,2,3.839075748,6.464821704,8.585165464,6.36973562,4.493018911,22.91579796,5.331340355,7.183995685,7.57309571,7.566971918,7.566971918,7.65286133,11.4164205,7.930210978,12.23736268,6.19300213,7.500815413,8.701857332,7.124750295,7.188660042,7.395598206,7.583738342,10.57857862,1.464575617,9.53230037,4.690396169,7.708517038,8.056958478,5.002856577,17,35,2,3,40,4,0,11,0,2,1,3,2,63,0,8,209
283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,300,4309.466667, Madár utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.5353,18.98845,47.5353,18.98845,1025,2,2.2921086,6.359939575,8.094843892,5.797981274,4.646097963,22.55208523,3.918744383,6.866510995,7.339387528,7.419310837,7.419310837,7.805354504,10.65514166,7.696225306,11.47842002,5.995617882,7.538312347,8.675356091,6.720190326,6.659943489,5.745856984,7.524552458,9.661767447,2.081723578,9.399101256,3.451685891,7.553564861,7.974660753,5.374356567,13,16,2,5,50,0,0,8,0,0,2,1,3,53,0,9,180
284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232100,960,3366.770833, Széchenyihegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,8 room,8,0,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,0,4,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.490948,18.98421,47.490948,18.98421,1121,12,3.541226684,5.03401173,7.574793609,5.946935854,3.25062521,20.9747896,5.599434606,6.039390549,6.179066048,5.994933562,5.994933562,5.456825736,10.71354131,6.476721206,11.47179327,5.028729221,5.560027023,6.718676684,6.176277386,6.491581263,9.488331,5.826326394,10.30380223,2.907452198,7.669455237,6.108574657,6.127347913,6.271759179,3.022754916,15,17,0,1,9,0,2,8,0,0,0,4,1,65,0,4,207
285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,45,3777.777778, Hegyikristály utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   54   166   ,47.3992,19.18235,47.3992,19.18235,1188,18,4.539945293,14.66664416,13.56489541,15.64338272,16.42595012,6.846560179,5.884293984,14.3364094,13.80211413,13.65229791,13.65229791,13.23256242,12.87116416,13.46551416,12.43584385,15.06148773,13.47281861,12.353427,14.58388277,14.84329262,20.53083425,13.50277706,14.26803425,19.4217782,11.73135982,18.68031795,13.52764523,13.07030599,15.84812079,12,12,1,3,17,0,2,7,0,0,1,4,1,27,0,1,16
286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,103,2912.621359, Ilosvai Selymes utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   69   62   62A    Busz   5    Éjszakai   973   ,47.52851,19.11098,47.52851,19.11098,1147,14,0.200343748,5.757173962,3.6389064,4.452389044,7.15216686,14.58341464,4.709087598,4.772797361,4.994008186,5.355870951,5.355870951,6.667916689,2.482052417,4.932992349,3.058239313,5.55569708,6.154116426,5.933981986,4.48499293,4.038701312,5.68900394,5.732631053,1.082992301,9.092269779,5.534098137,5.784013073,5.30708478,5.614203584,7.58971348,69,37,5,16,47,3,5,15,1,3,5,19,10,106,0,14,135
287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,36,3333.333333, Bartók Béla utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,1 + 1 half room,1,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   12    Busz   104A   12   196A   25   104   124   125   170   196   204   225   231   270   296   296A   96   224    Éjszakai   950   950A   996   996A   ,47.56543,19.11801,47.56543,19.11801,1151,15,1.034311531,9.178420068,7.567908657,7.525739479,9.992530208,17.33786191,6.353013919,8.348452334,8.713459343,9.088641484,9.088641484,10.42725501,6.387924708,8.745909912,6.689823439,8.848914052,9.883861162,9.897896685,7.996917393,7.486442602,4.826622803,9.478241013,5.153225114,10.95657333,9.612127123,7.173120337,9.074807741,9.465282456,10.65740258,40,43,0,12,36,1,3,16,2,1,4,7,2,71,0,19,231
288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549000,245,2240.816327, Hárshegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,2,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.533295,18.958801,47.533295,18.958801,1021,2,4.407461134,8.022173131,10.03771308,7.77473877,6.083438642,24.4369248,6.120271213,8.688906443,9.104762471,9.120543511,9.120543511,9.258233962,12.75535122,9.463602612,13.57944304,7.725572705,9.090601242,10.28479845,8.600505463,8.618012302,7.822997568,9.156631766,11.82475212,3.053753004,11.09648204,5.676212063,9.261026988,9.627079522,6.618014518,23,15,0,8,42,0,0,11,0,0,3,2,2,62,0,4,199
289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,70,3714.285714, Zöldmál,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,2 room,2,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,1,-1,-1,combination boiler,0,0,1,0,0,yes,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.527065,19.016024,47.527065,19.016024,1025,2,0.796007982,4.279885966,5.838336056,3.53993166,2.925892963,20.29626877,2.184641847,4.664327821,5.164219511,5.284314486,5.284314486,5.853749386,8.415657537,5.515316189,9.239783272,3.87272344,5.512190021,6.58239157,4.49040354,4.403480782,4.825270514,5.436837448,7.475512807,2.195241876,7.240944719,1.590145423,5.412066893,5.863489407,3.787902838,67,43,0,21,29,1,4,13,0,0,27,9,3,115,0,10,308
290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,103,3689.320388, Kőszeg utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   45   131   144   174   231   244    Éjszakai   907    Troli   82   81   80   ,47.50768,19.13944,47.50768,19.13944,1144,14,3.110992309,6.780315053,4.234279628,6.189916991,8.653157306,11.44194104,6.121710338,5.769936962,5.671199555,5.921787838,5.921787838,6.93556072,1.120977067,5.421112031,0.34949432,6.794296915,6.569238301,5.78384781,5.660295937,5.437174268,8.828854598,6.192934978,2.241273768,11.18046723,4.974849231,8.420186371,5.809123296,5.853469346,8.795072189,50,52,0,11,26,2,3,6,1,0,16,9,5,188,0,13,69
291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215000,67,3208.955224, Ferenc utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,1,-1,natural gas (convector),1,0,0,0,0,yes,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   31   46   130   131   144   146   175   7G    Éjszakai   931   996   996A   ,47.53397,19.17394,47.53397,19.17394,1162,16,4.244230039,10.14868954,7.674422306,9.109579685,11.78394293,12.12832298,9.420593972,9.115309277,9.162518206,9.470346766,9.470346766,10.6258444,4.691216129,8.980155565,4.226926813,10.04712592,10.19814786,9.565632601,8.907466596,8.546989881,9.540997569,9.793098884,4.731105223,13.85755819,8.822861452,10.47592147,9.37906717,9.521855143,12.1096521,21,9,2,4,8,0,0,5,0,0,0,4,1,26,0,2,32
292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,280,1607.142857, Ásó utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   34   134    Éjszakai   934   ,47.59182,19.05786,47.59182,19.05786,1039,3,2.109180782,10.61015091,10.24172533,8.919625557,10.35919106,22.4372482,2.833292643,10.21860635,10.74966077,11.07685646,11.07685646,12.24770765,10.56381311,10.95377602,11.13157022,10.15904975,11.72739561,12.27667647,9.855294274,9.395091628,3.313282559,11.42136862,9.145255037,9.740428544,12.40241801,6.646854531,11.13292555,11.62992364,11.22420212,62,44,4,10,29,2,5,13,1,0,4,17,5,124,0,8,178
293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000,87,3103.448276, Völgy utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,3 + 1 half room,3,1,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,1,2,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   56   56A   59B   61    Busz   29    Éjszakai   956   ,47.533794,18.978731,47.533794,18.978731,1021,2,3.025116446,6.811099144,8.676591719,6.390156975,4.984928175,23.11976475,4.66670322,7.390561894,7.839840105,7.892197147,7.892197147,8.175829485,11.31372117,8.198743154,12.13781613,6.474594941,7.948568668,9.113874498,7.269962358,7.245605083,6.460507599,7.968308412,10.35210599,2.120975213,9.876467888,4.179337989,8.029639054,8.428782231,5.640367271,19,23,2,6,53,0,0,10,0,2,4,1,2,59,0,9,246
294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,75,2000, Ódry utca,-1,-1,1,street view,0,0,1,-1,-1,not available,0,3 room,3,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   120   121   ,47.55543,19.10584,47.55543,19.10584,1045,4,1.399857671,7.748798447,6.230864017,6.088020485,8.56056756,17.02278826,5.16756626,6.935997235,7.317730215,7.692583291,7.692583291,9.028716738,5.441262592,7.36715313,5.880858461,7.414008532,8.482961874,8.552496503,6.580288971,6.067807481,3.970860854,8.082010654,4.092636723,9.626965221,8.325680892,5.859910913,7.684871867,8.090021152,9.219514169,65,73,1,27,40,4,11,21,3,5,4,10,2,89,0,28,321
295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430000,105,4095.238095, Talaj utca,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,3 + 1 half room,3,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,gáz (cirko),1,0,0,0,0,yes,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   59   59A   59B    Busz   53   8E    Éjszakai   908   ,47.4799,18.99898,47.4799,18.99898,1112,11,2.084214555,4.303580163,6.809568795,5.619726609,3.070201103,19.58857243,4.874948406,5.336377229,5.333575303,5.074431812,5.074431812,4.253971652,9.94214187,5.574881273,10.64960276,4.446873016,4.484942927,5.537339843,5.558996837,5.967684622,10.03105029,4.82421092,9.738842636,4.130398404,6.496734074,6.595742746,5.190051907,5.217997157,2.425701024,19,38,1,8,20,2,4,11,0,0,3,16,2,213,0,4,531
